xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	14.756855542412049	77.667660749537120	77.667660749537120
2	2.0658919505437940	10.873115529177866	88.540776278715001
3	0.96503574498408384	5.0791354999162319	93.619911778631220
4	0.53686211617277069	2.8255900851198463	96.445501863751062
5	0.25871931740813020	1.3616806179375278	97.807182481688599
6	0.16301982395235301	0.85799907343343695	98.665181555122032
7	9.5296279103412679E-002	0.50155936370217213	99.166740918824203
8	6.4075453486664796E-002	0.33723922887718322	99.503980147701384
9	4.6421086616730944E-002	0.24432150850911027	99.748301656210515
10	1.4958963538465674E-002	7.8731387044556192E-002	99.827033043255071
11	1.1051459875549244E-002	5.8165578292364448E-002	99.885198621547417
12	9.2710466701980340E-003	4.8794982474726509E-002	99.933993604022135
13	4.4468555558502898E-003	2.3404502925527846E-002	99.957398106947679
14	3.3278506656922169E-003	1.7515003503643250E-002	99.974913110451325
15	2.2258458771226234E-003	1.1714978300645388E-002	99.986628088751971
16	1.1404870008819253E-003	6.0025631625364503E-003	99.992630651914510
17	9.3281242582242603E-004	4.9095390832759270E-003	99.997540190997782
18	3.6809525928520315E-004	1.9373434699221221E-003	99.999477534467715
19	9.9268451134617943E-005	5.2246553228746297E-004	100.00000000000000
