xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	14.447831876202585	76.041220401066269	76.041220401066269
2	2.5209376644494066	13.268092970786356	89.309313371852610
3	0.78805790769588457	4.1476731983993940	93.456986570251999
4	0.65736758048112665	3.4598293709532992	96.916815941205300
5	0.29357789794710970	1.5451468313005781	98.461962772505871
6	9.6261047100909464E-002	0.50663709000478685	98.968599862510672
7	8.2640813702807278E-002	0.43495165106740691	99.403551513578066
8	3.4625971801250925E-002	0.18224195684868913	99.585793470426751
9	2.3821606087177389E-002	0.12537687414303891	99.711170344569808
10	1.8047941182385945E-002	9.4989164117820796E-002	99.806159508687614
11	1.1682563929668001E-002	6.1487178577200020E-002	99.867646687264809
12	8.6386511531475838E-003	4.5466585016566252E-002	99.913113272281379
13	7.7825176807322779E-003	4.0960619372275166E-002	99.954073891653650
14	3.9938419884093957E-003	2.1020220991628407E-002	99.975094112645280
15	2.0926397214161355E-003	1.1013893270611244E-002	99.986108005915895
16	1.4028649981651610E-003	7.3834999903429543E-003	99.993491505906235
17	5.8534315176535885E-004	3.0807534303439951E-003	99.996572259336574
18	5.2220959771612457E-004	2.7484715669269725E-003	99.999320730903506
19	1.2906112833456664E-004	6.7926909649771946E-004	100.00000000000000
