xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	11.217879450057923	59.041470789778501	59.041470789778501
2	5.8637731210854822	30.861963795186728	89.903434584965211
3	0.91589789519107623	4.8205152378477658	94.723949822812983
4	0.41325854446871246	2.1750449708879587	96.898994793700936
5	0.19408047870410819	1.0214762037058318	97.920470997406767
6	0.14681881940008532	0.77273062842150109	98.693201625828280
7	8.4961941043251943E-002	0.44716811075395729	99.140369736582230
8	5.8886995270002976E-002	0.30993155405264700	99.450301290634883
9	4.0709552147741676E-002	0.21426080077758763	99.664562091412463
10	1.8651831993397882E-002	9.8167536807357209E-002	99.762729628219830
11	1.3142770156885256E-002	6.9172474509922352E-002	99.831902102729757
12	1.1134946330669585E-002	5.8604980687734620E-002	99.890507083417504
13	6.9029308808252372E-003	3.6331215162238063E-002	99.926838298579739
14	5.7673431368076402E-003	3.0354437562145450E-002	99.957192736141877
15	2.9637883662822829E-003	1.5598886138327793E-002	99.972791622280226
16	2.2340045290322737E-003	1.1757918573854062E-002	99.984549540854076
17	1.7164746012457393E-003	9.0340768486617800E-003	99.993583617702740
18	7.5954202537480261E-004	3.9975896072358009E-003	99.997581207309963
19	4.5957061110486817E-004	2.4187926900256199E-003	100.00000000000000
