xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	15.770394371773794	83.002075640914668	83.002075640914668
2	1.9723411051482491	10.380742658674992	93.382818299589673
3	0.83195328608488173	4.3787015057099019	97.761519805299571
4	0.20439517061803136	1.0757640558843753	98.837283861183948
5	0.10875502991244528	0.57239489427602752	99.409678755459964
6	4.9153518438779381E-002	0.25870272862515453	99.668381484085131
7	2.1628451203876822E-002	0.11383395370461480	99.782215437789731
8	1.5842589659580714E-002	8.3382050839898469E-002	99.865597488629632
9	8.5058778339301040E-003	4.4767778073316319E-002	99.910365266702954
10	6.3384245074655458E-003	3.3360128986660756E-002	99.943725395689611
11	4.1071226842261969E-003	2.1616435180137870E-002	99.965341830869747
12	2.4804435656206542E-003	1.3054966134845544E-002	99.978396797004578
13	2.0057708107686931E-003	1.0556688477729960E-002	99.988953485482313
14	1.1482566613221191E-003	6.0434561122216773E-003	99.994996941594522
15	4.4653280122954953E-004	2.3501726380502600E-003	99.997347114232582
16	2.8103952523806573E-004	1.4791553959898191E-003	99.998826269628566
17	1.0432807667543081E-004	5.4909514039700401E-004	99.999375364768966
18	9.0242970271128763E-005	4.7496300142699336E-004	99.999850327770375
19	2.8437723628922048E-005	1.4967222962590545E-004	100.00000000000000
