xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	10.307142878137839	54.248120411251790	54.248120411251790
2	6.7993798602927082	35.786209791014265	90.034330202266062
3	0.91570534787975355	4.8195018309460727	94.853832033212143
4	0.53951452307389880	2.8395501214415733	97.693382154653705
5	0.22317655134531583	1.1746134281332414	98.867995582786932
6	8.4716993765121165E-002	0.44587891455326939	99.313874497340208
7	4.2180669129615968E-002	0.22200352173482091	99.535878019075042
8	3.1266612307301218E-002	0.16456111740684856	99.700439136481890
9	1.6402402434055267E-002	8.6328433863448795E-002	99.786767570345347
10	1.4287075163596220E-002	7.5195132439980120E-002	99.861962702785334
11	1.1207645220071151E-002	5.8987606421427127E-002	99.920950309206773
12	6.2118918573312578E-003	3.2694167670164517E-002	99.953644476876917
13	3.3173938749038925E-003	1.7459967762652066E-002	99.971104444639579
14	2.9524733492888792E-003	1.5539333417309894E-002	99.986643778056887
15	1.1819138196668454E-003	6.2205990508781344E-003	99.992864377107779
16	7.5916572236532360E-004	3.9956090650806516E-003	99.996859986172851
17	3.1608034840768237E-004	1.6635807810930657E-003	99.998523566953949
18	2.0375597201922964E-004	1.0723998527327877E-003	99.999595966806680
19	7.6766306730834013E-005	4.0403319332017913E-004	100.00000000000000
