xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	14.597075466247087	76.826712980247748	76.826712980247748
2	2.9653570318619127	15.607142272957416	92.433855253205166
3	0.90029634179712215	4.7384017989322169	97.172257052137383
4	0.26609943422986937	1.4005233380519424	98.572780390189322
5	0.17578052702510649	0.92516066855319112	99.497941058742526
6	3.9497170217614654E-002	0.20787984325060319	99.705820901993121
7	1.9590392760885072E-002	0.10310733032044762	99.808928232313576
8	9.9234094589731019E-003	5.2228470836700479E-002	99.861156703150286
9	8.6533434593567722E-003	4.5543912943982960E-002	99.906700616094270
10	7.8322790661762391E-003	4.1222521400927525E-002	99.947923137495195
11	4.0079775107051997E-003	2.1094618477395764E-002	99.969017755972587
12	2.8083278146172124E-003	1.4780672708511628E-002	99.983798428681098
13	1.4481077881417874E-003	7.6216199375883469E-003	99.991420048618707
14	6.0142064092513162E-004	3.1653717943427944E-003	99.994585420413046
15	3.6580022256144660E-004	1.9252643292707694E-003	99.996510684742304
16	3.5167291648359147E-004	1.8509100867557424E-003	99.998361594829063
17	1.9259655698846586E-004	1.0136660894129771E-003	99.999375260918484
18	6.8989124490272867E-005	3.6310065521196204E-004	99.999738361573691
19	4.9711300997654805E-005	2.6163842630344607E-004	100.00000000000000
