xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	12.915188677929139	67.974677252258573	67.974677252258573
2	4.0916069736392613	21.534773545469783	89.509450797728348
3	1.1559230733149224	6.0838056490259023	95.593256446754253
4	0.35964176654328339	1.8928514028593850	97.486107849613646
5	0.13006197545238105	0.68453671290726814	98.170644562520920
6	0.12062588655219934	0.63487308711683821	98.805517649637764
7	8.2061863075112276E-002	0.43190454250059063	99.237422192138354
8	6.0462432310140576E-002	0.31822332794810804	99.555645520086443
9	2.7489070680783302E-002	0.14467931937254358	99.700324839458986
10	2.4432018455436275E-002	0.12858957081808559	99.828914410277079
11	1.1175249448563277E-002	5.8817102360859304E-002	99.887731512637927
12	7.8684874072687903E-003	4.1413091617204127E-002	99.929144604255143
13	6.8185263975021814E-003	3.5886981039485136E-002	99.965031585294611
14	3.2240748598607333E-003	1.6968815051898584E-002	99.982000400346521
15	1.3694077581594092E-003	7.2074092534705689E-003	99.989207809599989
16	8.7097640926951051E-004	4.5840863645763676E-003	99.993791895964577
17	6.9241940273806620E-004	3.6443126459898192E-003	99.997436208610566
18	3.6577265287789117E-004	1.9251192256731101E-003	99.999361327836240
19	1.2134771111465471E-004	6.3867216376134017E-004	100.00000000000000
