xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	13.853395687841871	72.912608883378311	72.912608883378311
2	3.4308980705737189	18.057358266177477	90.969967149555785
3	0.88328247573704244	4.6488551354581205	95.618822285013920
4	0.38860104420835556	2.0452686537281881	97.664090938742092
5	0.27632171190499777	1.4543247994999891	99.118415738242078
6	6.9439701712632348E-002	0.36547211427701259	99.483887852519103
7	3.8292731503074995E-002	0.20154069212144746	99.685428544640530
8	2.2406031414371703E-002	0.11792648112827220	99.803355025768809
9	1.4699922762365227E-002	7.7368014538764393E-002	99.880723040307586
10	7.9476413064583362E-003	4.1829691086622843E-002	99.922552731394205
11	6.4903073606743418E-003	3.4159512424601822E-002	99.956712243818799
12	3.8628504846703574E-003	2.0330792024580841E-002	99.977043035843380
13	2.0299587578890463E-003	1.0683993462573933E-002	99.987727029305944
14	9.9782455781044542E-004	5.2517081990023475E-003	99.992978737504941
15	6.2546262038903758E-004	3.2919085283633575E-003	99.996270646033295
16	4.1605394773788535E-004	2.1897576196730820E-003	99.998460403652984
17	1.6546389443120813E-004	8.7086260226951694E-004	99.999331266255240
18	1.0767264365399486E-004	5.6669812449471003E-004	99.999897964379741
19	1.9386767849610836E-005	1.0203562026110972E-004	100.00000000000000
