xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=X_loadings, cpt:nrow=19, cpt:ncol=4, cpt:row=station, cpt:col=mode 
Station	Latitude	Longitude	1	2	3	4
PRATE_1	26.929030000000001	-100.31250000000000	-0.21282555063675060	0.25927850933839702	1.4617760640672349E-002	-0.45399485924718680
PRATE_2	26.929030000000001	-98.437500000000000	-0.24343954923868083	0.18404080173217990	-2.2197522841074803E-003	-0.45202244296839494
PRATE_3	26.929030000000001	-99.375000000000000	-0.23892540890209080	0.20560704308806488	3.4003932541137018E-002	-0.29142561202769296
PRATE_4	27.873909999999999	-100.31250000000000	-0.21603649762166521	0.27203909274741500	2.6767346065571192E-002	0.28886210472961549
PRATE_5	27.873909999999999	-98.437500000000000	-0.23729797735807129	0.21569276463170123	4.2635787421746146E-002	-0.17762251777006355
PRATE_6	27.873909999999999	-99.375000000000000	-0.23689143752250252	0.23321653606056017	3.8230306912857732E-002	0.11091598271610190
PRATE_7	28.818790000000000	-100.31250000000000	-0.20454165259974466	0.28678285121704289	1.3474363418695416E-002	0.48505271528586008
PRATE_8	28.818790000000000	-98.437500000000000	-0.22352599631778955	0.24742309327428841	9.9292134607324722E-002	4.4483886148322771E-002
PRATE_9	28.818790000000000	-99.375000000000000	-0.21849026971614116	0.27027548079224412	5.9778757039207688E-002	0.31278883191398416
TMP_1	26.929030000000001	-100.31250000000000	0.24677967895679689	0.20620328516580499	4.4964064213614249E-002	2.4428717201153756E-002
TMP_2	26.929030000000001	-98.437500000000000	0.23445504655305002	0.23841812429793258	7.0018109775021625E-002	3.9257509743237287E-002
TMP_3	26.929030000000001	-99.375000000000000	0.24478823344091835	0.21489772654864095	4.9649454384452625E-002	3.8508225079963543E-002
TMP_4	27.873909999999999	-100.31250000000000	0.24946037288115336	0.19542720925374396	6.8810545977653945E-002	-7.4889058032495986E-002
TMP_5	27.873909999999999	-98.437500000000000	0.23917824168367896	0.22968977497361115	6.6113946873983767E-002	3.2556915492342270E-002
TMP_6	27.873909999999999	-99.375000000000000	0.24702604510992829	0.20934351017234143	6.6293176873245804E-002	-1.1271547779513967E-002
TMP_7	28.818790000000000	-100.31250000000000	0.24718385329140413	0.19776600503874986	9.1473073854188541E-002	-0.15639372185772865
TMP_8	28.818790000000000	-98.437500000000000	0.23865930111278011	0.22984853315001696	6.2957102557919989E-002	-1.6080851359154512E-002
TMP_9	28.818790000000000	-99.375000000000000	0.24428381057246004	0.21443611169837762	8.3477758078851161E-002	-8.4337955587298633E-002
01.0	28.308889059999998	-98.557238400000003	-7.5738882353841686E-002	-0.21669530973820061	0.96893019606332409	1.8988888873413979E-003
