xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	14.340790627325525	75.477845406976513	75.477845406976513
2	3.3956382269579568	17.871780141883999	93.349625548860516
3	0.86264985547021944	4.5402623972116860	97.889887946072207
4	0.17549247530511522	0.92364460686902838	98.813532552941240
5	0.12896700650544621	0.67877371844971746	99.492306271390945
6	3.0570195132397431E-002	0.16089576385472348	99.653202035245670
7	2.9314340310240331E-002	0.15428600163284398	99.807488036878510
8	1.3959805783536275E-002	7.3472662018612037E-002	99.880960698897127
9	9.4656377833763437E-003	4.9819146228296592E-002	99.930779845125414
10	5.8069701079790812E-003	3.0563000568310985E-002	99.961342845693736
11	2.2295382862694644E-003	1.1734412032997191E-002	99.973077257726729
12	1.9040470779092603E-003	1.0021300410048747E-002	99.983098558136774
13	1.4019270079349694E-003	7.3785631996577403E-003	99.990477121336454
14	8.8429631483805094E-004	4.6541911307265878E-003	99.995131312467166
15	4.8285830226102314E-004	2.5413594855843344E-003	99.997672671952742
16	2.5521010386261720E-004	1.3432110729611445E-003	99.999015883025706
17	1.0476000269609626E-004	5.5136843524261235E-004	99.999567251460945
18	5.3435326190740325E-005	2.8123855889863354E-004	99.999848490019843
19	2.8786896230300153E-005	1.5150998015947464E-004	100.00000000000000
