xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=X_loadings, cpt:nrow=19, cpt:ncol=4, cpt:row=station, cpt:col=mode 
Station	Latitude	Longitude	1	2	3	4
PRATE_1	26.929030000000001	-100.31250000000000	-0.25867272345039416	0.15261485593307400	1.4407651871879692E-002	1.1178717879801757E-002
PRATE_2	26.929030000000001	-98.437500000000000	-0.17118005509117395	0.31333808027337456	0.19955480786978702	-0.41258862803766705
PRATE_3	26.929030000000001	-99.375000000000000	-0.21720550279902878	0.26692802926878972	0.11018542152490773	-0.28254979392367474
PRATE_4	27.873909999999999	-100.31250000000000	-0.24377603129159500	0.18760515673511050	-3.9412537050058628E-002	0.31977100863671259
PRATE_5	27.873909999999999	-98.437500000000000	-0.17760201130004513	0.33394858258438642	6.3881857467341430E-002	-0.25594154643950751
PRATE_6	27.873909999999999	-99.375000000000000	-0.22367439268814210	0.27563704301173797	2.2891874720614144E-002	-6.4732366667589261E-002
PRATE_7	28.818790000000000	-100.31250000000000	-0.22327918384977807	0.17583994623210367	-0.25758696748567489	0.57891043928086061
PRATE_8	28.818790000000000	-98.437500000000000	-0.18930826392964717	0.31132200396657556	-4.6775222937135950E-002	2.7143619069357638E-002
PRATE_9	28.818790000000000	-99.375000000000000	-0.21655086700778092	0.26166168627144493	-0.16537850571890073	0.26044322676359699
TMP_1	26.929030000000001	-100.31250000000000	0.25965258334247299	0.18058660252570419	5.2842992767686302E-002	0.14411548737284569
TMP_2	26.929030000000001	-98.437500000000000	0.23581020366324942	0.24237573736294143	4.5822590113483712E-002	8.9849880587894573E-002
TMP_3	26.929030000000001	-99.375000000000000	0.25550466016559553	0.20073994685687904	9.3028026817347953E-002	0.15480757439911227
TMP_4	27.873909999999999	-100.31250000000000	0.25833679506426438	0.19418863620243088	2.6205753457898849E-002	5.9555708270433910E-002
TMP_5	27.873909999999999	-98.437500000000000	0.24574425374060949	0.22644705974921497	2.8294064811029401E-002	-8.6140991550702345E-003
TMP_6	27.873909999999999	-99.375000000000000	0.25806311602084619	0.20343517690140378	2.3562049403203229E-002	4.3218578728844458E-002
TMP_7	28.818790000000000	-100.31250000000000	0.25596781658771078	0.20056808711867685	3.4439605912988391E-003	1.0954491327481469E-002
TMP_8	28.818790000000000	-98.437500000000000	0.24940800617662845	0.21079164573456421	-6.1273978323692316E-002	-5.3615836378365686E-002
TMP_9	28.818790000000000	-99.375000000000000	0.25838889475179916	0.19811541888209949	-5.4325049220655647E-002	-2.0397809411558540E-002
04.0	28.308889059999998	-98.557238400000003	-8.0626750935132760E-002	-4.8358317172252738E-002	0.90745569173688034	0.33533469065609395
