xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	12.806359027210270	67.401889616896185	67.401889616896185
2	4.6783969878638079	24.623142041388473	92.025031658284647
3	0.83454532500531209	4.3923438158174344	96.417375474102073
4	0.32776185951074166	1.7250624184775885	98.142437892579665
5	0.21364250070701712	1.1244342142474588	99.266872106827122
6	4.3558238707031266E-002	0.22925388793174359	99.496125994758856
7	3.6951258163867066E-002	0.19448030612561620	99.690606300884482
8	1.7240785594865884E-002	9.0740976815083627E-002	99.781347277699567
9	1.4963553728626868E-002	7.8755545940141447E-002	99.860102823639707
10	1.3666526288199423E-002	7.1929085727365408E-002	99.932031909367083
11	4.2351752959591963E-003	2.2290396294522095E-002	99.954322305661606
12	2.8798943191382783E-003	1.5157338521780417E-002	99.969479644183409
13	2.5325626870086660E-003	1.3329277300045616E-002	99.982808921483453
14	1.6757130397542135E-003	8.8195423144958648E-003	99.991628463797937
15	8.2757373827878063E-004	4.3556512540988473E-003	99.995984115052039
16	4.9536020532100003E-004	2.6071589753736855E-003	99.998591274027419
17	2.0404219431132344E-004	1.0739062858490711E-003	99.999665180313258
18	5.0483857562554196E-005	2.6570451348712745E-004	99.999930884826753
19	1.3131882914540278E-005	6.9115173234422539E-005	100.00000000000000
