xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1982	6.6614310169430127
1983	1.0414796021650279
1984	4.7136441274162690
1985	5.9048093295645412
1986	2.3487415646087015
1987	5.8187114171785854
1988	2.8481072653163682
1989	2.5931297749969229
1990	3.7328399574601345
1991	2.8683693106928638
1992	6.9198461079601845
1993	5.0975639498753953
1994	3.7633590285902243
1995	0.45499459339686465
1996	-2.8718526419912238
1997	5.8335453469020404
1998	-5.6358538700584528
1999	3.8647583264077681
2000	1.7531361323465284
2001	3.6717427673552914
2002	4.0716003729822416
2003	1.1361776068844585
2004	5.8391900098822695
2005	3.9800306815476567
2006	2.4546586610818313
2007	5.7297567732839987
2008	1.8798703796205842
2009	1.3629869847970386
2010	3.4757428241650299
2011	-5.6957877827246648
2012	1.1096032778783436
2013	1.6805814306589186
2014	2.9836061721997202
2015	8.7767015761753289
2016	4.3431749244373012
