xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	14.736473117056859	77.560384826615021	77.560384826615021
2	2.9100915401849452	15.316271264131288	92.876656090746323
3	0.82863072582698705	4.3612143464578255	97.237870437204137
4	0.22198801043757602	1.1683579496714525	98.406228386875597
5	0.16114526446185753	0.84813297085188155	99.254361357727475
6	3.9047002017023907E-002	0.20551053693170473	99.459871894659187
7	3.7937331465211464E-002	0.19967016560637610	99.659542060265565
8	2.5548787438829330E-002	0.13446730230962803	99.794009362575196
9	1.4715130466112284E-002	7.7448055084801487E-002	99.871457417660011
10	7.7215382962795452E-003	4.0639675243576548E-002	99.912097092903579
11	6.8732235308131681E-003	3.6174860688490351E-002	99.948271953592069
12	4.6837954299411393E-003	2.4651554894427045E-002	99.972923508486502
13	1.9215119002930756E-003	1.0113220527858291E-002	99.983036729014344
14	1.6611642588911318E-003	8.7429697836375348E-003	99.991779698797998
15	8.7571891537565488E-004	4.6090469230297615E-003	99.996388745721021
16	3.8609961579573536E-004	2.0321032410301858E-003	99.998420848962041
17	1.4099102592504898E-004	7.4205803118446818E-004	99.999162906993234
18	1.2836323986502158E-004	6.7559599928958714E-004	99.999838502992532
19	3.0684431417102190E-005	1.6149700745843253E-004	100.00000000000000
