xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=X_loadings, cpt:nrow=19, cpt:ncol=4, cpt:row=station, cpt:col=mode 
Station	Latitude	Longitude	1	2	3	4
PRATE_1	26.929030000000001	-100.31250000000000	-0.21583623671955982	0.28222356038469276	8.4045557827721398E-002	8.8208694067341678E-002
PRATE_2	26.929030000000001	-98.437500000000000	-0.17996410133796026	0.23483263737489674	-5.7720988363657674E-002	0.64880466548056182
PRATE_3	26.929030000000001	-99.375000000000000	-0.20888620794464724	0.26806963296311326	8.9286800937228059E-002	0.36611039803025336
PRATE_4	27.873909999999999	-100.31250000000000	-0.21128654960724930	0.28446725251042138	0.16775529233825262	-0.10562367408789680
PRATE_5	27.873909999999999	-98.437500000000000	-0.21580764134011157	0.25092540276685726	-0.19013504577914644	7.8958985426410000E-002
PRATE_6	27.873909999999999	-99.375000000000000	-0.23997588173264783	0.25883935205863207	1.7081257618906526E-002	6.3491092712816138E-002
PRATE_7	28.818790000000000	-100.31250000000000	-0.20920043997776935	0.24453646719249528	0.14631148842143005	-0.36264801967074534
PRATE_8	28.818790000000000	-98.437500000000000	-0.20734523945060090	0.21760968055793062	-0.27176234681951383	-0.34074203411533105
PRATE_9	28.818790000000000	-99.375000000000000	-0.21771174400718846	0.25717229363186900	-7.4467999628599818E-002	-0.38655148149598029
TMP_1	26.929030000000001	-100.31250000000000	0.24523691476969101	0.24296331777809732	3.0681203677987490E-002	-5.2890432451597504E-002
TMP_2	26.929030000000001	-98.437500000000000	0.24201609309707778	0.25732588051992977	8.3949471221049770E-003	-8.0994762735966105E-002
TMP_3	26.929030000000001	-99.375000000000000	0.25145653575698734	0.22981158227003029	1.5896422283993829E-002	-4.5804941861788274E-002
TMP_4	27.873909999999999	-100.31250000000000	0.25943653372971032	0.20645493733197240	-1.9534179378708164E-002	9.1729823579464465E-004
TMP_5	27.873909999999999	-98.437500000000000	0.26093298962032252	0.20330622982031310	-8.2059327641669892E-003	2.4109052570392281E-003
TMP_6	27.873909999999999	-99.375000000000000	0.26305155950830261	0.20496911398390399	-1.2976600650456365E-002	-1.4831573601974540E-003
TMP_7	28.818790000000000	-100.31250000000000	0.26701690428213565	0.18534935150066531	-4.7152467593362127E-002	4.3088022698630643E-002
TMP_8	28.818790000000000	-98.437500000000000	0.25665465038111646	0.18994096712630087	-2.9759652757610472E-002	4.7449809497297726E-002
TMP_9	28.818790000000000	-99.375000000000000	0.26574247466230794	0.18497162189292007	-3.5195277105820010E-002	4.4638013434977947E-002
08.0	28.308889059999998	-98.557238400000003	1.0680064270702536E-002	2.2193090898222880E-002	0.90000595946031137	-3.4742337978672926E-002
