xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	11.864324469381957	62.443812996747184	62.443812996747184
2	5.5041097518225151	28.968998693802732	91.412811690549930
3	0.97537624323132011	5.1335591749016887	96.546370865451621
4	0.40665790230351107	2.1403047489658493	98.686675614417467
5	0.12687413063259079	0.66775858227679419	99.354434196694257
6	4.2285477638344379E-002	0.22255514546497060	99.576989342159223
7	3.1015489294366375E-002	0.16323941733877054	99.740228759497995
8	2.2203146526941640E-002	0.11685866593127188	99.857087425429256
9	1.0485441217198367E-002	5.5186532722096705E-002	99.912273958151360
10	6.5777718683743122E-003	3.4619851938812195E-002	99.946893810090188
11	2.5644771877266158E-003	1.3497248356455884E-002	99.960391058446632
12	2.5070714640666020E-003	1.3195112968771600E-002	99.973586171415391
13	1.8823791366241141E-003	9.9072586138111342E-003	99.983493430029213
14	1.6070544474095876E-003	8.4581813021557314E-003	99.991951611331373
15	8.3647550697774011E-004	4.4025026683038983E-003	99.996354113999672
16	4.0493224627984005E-004	2.1312223488412652E-003	99.998485336348509
17	2.2361222884741201E-004	1.1769064676179588E-003	99.999662242816143
18	4.9221598913905336E-005	2.5906104691529141E-004	99.999921303863047
19	1.4952266021268211E-005	7.8696136954043274E-005	100.00000000000000
