xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	10.788941194066316	56.783901021401704	56.783901021401704
2	5.4441593182194596	28.653470095891908	85.437371117293608
3	1.0936621267645028	5.7561164566552812	91.193487573948900
4	0.87152315356494847	4.5869639661313109	95.780451540080193
5	0.34735802579565195	1.8282001357665902	97.608651675846801
6	0.14161549290588082	0.74534469950463633	98.353996375351429
7	0.12142227413056510	0.63906460068718507	98.993060976038620
8	7.1088028038578360E-002	0.37414751599251789	99.367208492031139
9	4.0836263183540285E-002	0.21492770096600161	99.582136192997126
10	3.6468572673992457E-002	0.19193985617890777	99.774076049176045
11	1.5681243031956688E-002	8.2532858062929981E-002	99.856608907238979
12	8.8731566937068889E-003	4.6700824703720493E-002	99.903309731942684
13	7.8911139689628144E-003	4.1532178784014835E-002	99.944841910726694
14	5.2206993793139662E-003	2.7477365154284051E-002	99.972319275880992
15	3.0184750697728004E-003	1.5886710893541062E-002	99.988205986774531
16	1.1275141942305865E-003	5.9342852327925640E-003	99.994140272007328
17	7.6934748126643695E-004	4.0491972698233547E-003	99.998189469277150
18	1.9342529234429664E-004	1.0180278544436670E-003	99.999207497131593
19	1.5057554499611821E-004	7.9250286840062262E-004	100.00000000000000
