xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	10.953836848157229	57.651772885038021	57.651772885038021
2	6.3642265659583908	33.495929294517829	91.147702179555850
3	1.0951285806526816	5.7638346350141108	96.911536814569956
4	0.32766167099723237	1.7245351105117481	98.636071925081708
5	8.4216622803098440E-002	0.44324538317420209	99.079317308255895
6	5.8013486305104306E-002	0.30533413844791724	99.384651446703813
7	4.3918583354793643E-002	0.23115043870944010	99.615801885413262
8	3.1434642248652313E-002	0.16544548551922258	99.781247370932491
9	1.3892255131041264E-002	7.3117132268638196E-002	99.854364503201111
10	8.8484082678695532E-003	4.6570569830892361E-002	99.900935073032002
11	5.9969876245564826E-003	3.1563092760823572E-002	99.932498165792822
12	5.1110792101850934E-003	2.6900416895711002E-002	99.959398582688536
13	2.9158669716400458E-003	1.5346668271789706E-002	99.974745250960325
14	2.5081855919531744E-003	1.3200976799753541E-002	99.987946227760091
15	8.8794338335766417E-004	4.6733862281982301E-003	99.992619613988296
16	7.6321912250618693E-004	4.0169427500325611E-003	99.996636556738324
17	3.2239703799575139E-004	1.6968265157671115E-003	99.998333383254078
18	2.2223122192730645E-004	1.1696380101437174E-003	99.999503021264218
19	9.4425959796847012E-005	4.9697873577287874E-004	100.00000000000000
