xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1982	4.3848089742078233
1983	-0.73713986126741737
1984	-1.2670887072047288
1985	5.2771448296088339
1986	-0.56357588349224330
1987	4.5040455962132615
1988	2.6742014561065091
1989	-0.47449478132590128
1990	4.7674078878909061
1991	0.77685501697063775
1992	5.9204254458340708
1993	4.5154913502137557
1994	2.4366491923184630
1995	1.6141218644711082
1996	-10.658983317524861
1997	3.7820248788906223
1998	3.2063505365243818
1999	4.8464472585417608
2000	2.6034061982680363
2001	3.0098204483751316
2002	1.7644325450008385
2003	3.4674651828990917
2004	5.1095171006150215
2005	5.3664570471566622
2006	-3.4426371961244300
2007	0.49108025409557876
2008	1.8907892095214232
2009	-11.205706904192425
2010	1.9099577609287921
2011	-3.0016043957325040
2012	3.2011682856558767
2013	-10.366638143982815
2014	-2.5752245651707915
2015	3.4833960408206224
2016	2.1647204948894010
