Y	M	Lead	P-Y	P-M	Streamflow_CV
2008 05 4 2008 08 96.0002
2009 05 4 2009 08 61.3471
2010 05 4 2010 08 278.945
2011 05 4 2011 08 10.2934
2012 05 4 2012 08 64.4315
2013 05 4 2013 08 40.6862
2014 05 4 2014 08 25.5255
2015 05 4 2015 08 10.0661
2016 05 4 2016 08 19.6931
1982 06 0 1982 06 222.2
1983 06 0 1983 06 381.301
1984 06 0 1984 06 35
1985 06 0 1985 06 116
1986 06 0 1986 06 699.902
1987 06 0 1987 06 2891.99
1988 06 0 1988 06 246.199
1989 06 0 1989 06 222.2
1990 06 0 1990 06 158.501
1991 06 0 1991 06 225.101
1992 06 0 1992 06 1363
1993 06 0 1993 06 203.8
1994 06 0 1994 06 191.299
1995 06 0 1995 06 329.999
1996 06 0 1996 06 193.5
1997 06 0 1997 06 4620
1998 06 0 1998 06 105.6
1999 06 0 1999 06 194.4
2000 06 0 2000 06 154.799
2001 06 0 2001 06 181.601
2002 06 0 2002 06 85.6003
2003 06 0 2003 06 336.999
2004 06 0 2004 06 1296
2005 06 0 2005 06 393.201
2006 06 0 2006 06 80.1002
2007 06 0 2007 06 2610.01
2008 06 0 2008 06 78.0999
2009 06 0 2009 06 90.8999
2010 06 0 2010 06 188.9
2011 06 0 2011 06 9.23
2012 06 0 2012 06 70.9999
2013 06 0 2013 06 52.9998
2014 06 0 2014 06 87.6997
2015 06 0 2015 06 392.101
2016 06 0 2016 06 1000
1982 06 1 1982 06 297.586
1983 06 1 1983 06 364.404
1984 06 1 1984 06 324.8
1985 06 1 1985 06 322.467
1986 06 1 1986 06 242.508
1987 06 1 1987 06 493.27
1988 06 1 1988 06 192.792
1989 06 1 1989 06 206.853
1990 06 1 1990 06 262.732
1991 06 1 1991 06 196.905
1992 06 1 1992 06 1168.08
1993 06 1 1993 06 547.129
1994 06 1 1994 06 363.402
1995 06 1 1995 06 131.884
1996 06 1 1996 06 74.9139
1997 06 1 1997 06 410.855
1998 06 1 1998 06 38.2201
1999 06 1 1999 06 379.363
2000 06 1 2000 06 615.936
2001 06 1 2001 06 818.65
2002 06 1 2002 06 193.044
2003 06 1 2003 06 102.727
2004 06 1 2004 06 283.921
2005 06 1 2005 06 258.251
2006 06 1 2006 06 160.396
2007 06 1 2007 06 826.22
2008 06 1 2008 06 166.982
2009 06 1 2009 06 164.609
2010 06 1 2010 06 234.09
2011 06 1 2011 06 21.0028
2012 06 1 2012 06 45.2982
2013 06 1 2013 06 66.701
2014 06 1 2014 06 190.864
2015 06 1 2015 06 322.119
2016 06 1 2016 06 121.427
1982 06 2 1982 07 116.368
1983 06 2 1983 07 176.167
1984 06 2 1984 07 44.8722
1985 06 2 1985 07 103.569
1986 06 2 1986 07 327.285
1987 06 2 1987 07 631.202
1988 06 2 1988 07 159.103
1989 06 2 1989 07 113.397
1990 06 2 1990 07 122.344
1991 06 2 1991 07 122.733
1992 06 2 1992 07 444.34
1993 06 2 1993 07 163.807
1994 06 2 1994 07 115.85
1995 06 2 1995 07 248.748
1996 06 2 1996 07 153.06
1997 06 2 1997 07 542.912
1998 06 2 1998 07 107.5
1999 06 2 1999 07 291.273
2000 06 2 2000 07 126.579
2001 06 2 2001 07 135.355
2002 06 2 2002 07 77.1192
2003 06 2 2003 07 131.369
2004 06 2 2004 07 287.059
2005 06 2 2005 07 306.05
2006 06 2 2006 07 126.923
2007 06 2 2007 07 402.805
2008 06 2 2008 07 145.654
2009 06 2 2009 07 110.845
2010 06 2 2010 07 222.139
2011 06 2 2011 07 15.9627
2012 06 2 2012 07 40.6449
2013 06 2 2013 07 23.0132
2014 06 2 2014 07 25.5761
2015 06 2 2015 07 47.14
2016 06 2 2016 07 95.0213
1982 06 3 1982 08 93.6072
1983 06 3 1983 08 73.6823
1984 06 3 1984 08 73.7207
1985 06 3 1985 08 107.084
1986 06 3 1986 08 71.934
1987 06 3 1987 08 263.874
1988 06 3 1988 08 655.43
1989 06 3 1989 08 85.8995
1990 06 3 1990 08 333.311
1991 06 3 1991 08 136.533
1992 06 3 1992 08 272.356
1993 06 3 1993 08 70.8259
1994 06 3 1994 08 64.3459
1995 06 3 1995 08 83.6042
1996 06 3 1996 08 92.8232
1997 06 3 1997 08 267.486
1998 06 3 1998 08 49.4101
1999 06 3 1999 08 114.682
2000 06 3 2000 08 62.7647
2001 06 3 2001 08 119.793
2002 06 3 2002 08 499.898
2003 06 3 2003 08 83.7211
2004 06 3 2004 08 112.856
2005 06 3 2005 08 96.2182
2006 06 3 2006 08 58.7159
2007 06 3 2007 08 321.806
2008 06 3 2008 08 47.3561
2009 06 3 2009 08 62.5413
2010 06 3 2010 08 200.002
2011 06 3 2011 08 13.1222
2012 06 3 2012 08 69.8153
2013 06 3 2013 08 32.0472
2014 06 3 2014 08 23.7142
2015 06 3 2015 08 8.33672
2016 06 3 2016 08 13.9886
1982 06 4 1982 09 192.933
1983 06 4 1983 09 153.377
1984 06 4 1984 09 102.131
1985 06 4 1985 09 117.439
1986 06 4 1986 09 149.626
1987 06 4 1987 09 306.059
1988 06 4 1988 09 216.08
1989 06 4 1989 09 194.755
1990 06 4 1990 09 270.386
1991 06 4 1991 09 167.864
1992 06 4 1992 09 179.682
1993 06 4 1993 09 73.4073
1994 06 4 1994 09 170.681
1995 06 4 1995 09 117.554
1996 06 4 1996 09 282.391
1997 06 4 1997 09 331.94
1998 06 4 1998 09 1132.85
1999 06 4 1999 09 157.166
2000 06 4 2000 09 91.1658
2001 06 4 2001 09 175.596
2002 06 4 2002 09 200.545
2003 06 4 2003 09 134.276
2004 06 4 2004 09 226.761
2005 06 4 2005 09 292.252
2006 06 4 2006 09 104.65
2007 06 4 2007 09 615.841
2008 06 4 2008 09 174.918
2009 06 4 2009 09 136.57
2010 06 4 2010 09 161.405
2011 06 4 2011 09 33.3783
2012 06 4 2012 09 19.5924
2013 06 4 2013 09 22.8712
2014 06 4 2014 09 114.031
2015 06 4 2015 09 444.27
2016 06 4 2016 09 530.298
1982 07 0 1982 07 116.6
1983 07 0 1983 07 68.1001
1984 07 0 1984 07 58.8998
1985 07 0 1985 07 132.1
1986 07 0 1986 07 70.0997
1987 07 0 1987 07 560.299
1988 07 0 1988 07 1796
1989 07 0 1989 07 101.8
1990 07 0 1990 07 629.301
1991 07 0 1991 07 166.501
1992 07 0 1992 07 407.601
1993 07 0 1993 07 82.5999
1994 07 0 1994 07 75
1995 07 0 1995 07 132.2
1996 07 0 1996 07 151
1997 07 0 1997 07 551.3
1998 07 0 1998 07 78.7997
1999 07 0 1999 07 151.601
2000 07 0 2000 07 43.1999
2001 07 0 2001 07 118.5
2002 07 0 2002 07 1069
2003 07 0 2003 07 87.2004
2004 07 0 2004 07 194
2005 07 0 2005 07 138.999
2006 07 0 2006 07 53.6997
2007 07 0 2007 07 1748
2008 07 0 2008 07 76.6001
2009 07 0 2009 07 61.5001
2010 07 0 2010 07 363.998
2011 07 0 2011 07 6.15998
2012 07 0 2012 07 56.9002
2013 07 0 2013 07 29.7
2014 07 0 2014 07 38.5998
2015 07 0 2015 07 108.8
2016 07 0 2016 07 110.2
1982 07 1 1982 07 106.975
1983 07 1 1983 07 196.542
1984 07 1 1984 07 40.4738
1985 07 1 1985 07 106.095
1986 07 1 1986 07 254.46
1987 07 1 1987 07 571.263
1988 07 1 1988 07 268.594
1989 07 1 1989 07 136.636
1990 07 1 1990 07 74.4234
1991 07 1 1991 07 105.26
1992 07 1 1992 07 286.238
1993 07 1 1993 07 158.741
1994 07 1 1994 07 113.581
1995 07 1 1995 07 179.375
1996 07 1 1996 07 110.603
1997 07 1 1997 07 663.379
1998 07 1 1998 07 76.8246
1999 07 1 1999 07 323.015
2000 07 1 2000 07 77.5853
2001 07 1 2001 07 100.097
2002 07 1 2002 07 83.7078
2003 07 1 2003 07 206.725
2004 07 1 2004 07 285.13
2005 07 1 2005 07 229.519
2006 07 1 2006 07 168.351
2007 07 1 2007 07 812.639
2008 07 1 2008 07 107.872
2009 07 1 2009 07 98.4241
2010 07 1 2010 07 300.847
2011 07 1 2011 07 15.3324
2012 07 1 2012 07 77.959
2013 07 1 2013 07 53.2644
2014 07 1 2014 07 30.4126
2015 07 1 2015 07 30.2474
2016 07 1 2016 07 70.2368
1982 07 2 1982 08 103.421
1983 07 2 1983 08 73.496
1984 07 2 1984 08 63.3978
1985 07 2 1985 08 92.4973
1986 07 2 1986 08 50.9089
1987 07 2 1987 08 178.44
1988 07 2 1988 08 738.816
1989 07 2 1989 08 88.941
1990 07 2 1990 08 340.599
1991 07 2 1991 08 147.378
1992 07 2 1992 08 180.875
1993 07 2 1993 08 68.3584
1994 07 2 1994 08 65.0187
1995 07 2 1995 08 130.679
1996 07 2 1996 08 109.183
1997 07 2 1997 08 194.755
1998 07 2 1998 08 57.4187
1999 07 2 1999 08 126.77
2000 07 2 2000 08 52.7902
2001 07 2 2001 08 97.0538
2002 07 2 2002 08 455.404
2003 07 2 2003 08 85.8891
2004 07 2 2004 08 120.948
2005 07 2 2005 08 151.023
2006 07 2 2006 08 63.3096
2007 07 2 2007 08 384.366
2008 07 2 2008 08 67.693
2009 07 2 2009 08 64.5479
2010 07 2 2010 08 219.302
2011 07 2 2011 08 18.1947
2012 07 2 2012 08 136.353
2013 07 2 2013 08 26.4532
2014 07 2 2014 08 18.6594
2015 07 2 2015 08 10.4819
2016 07 2 2016 08 12.5124
1982 07 3 1982 09 212.491
1983 07 3 1983 09 142.214
1984 07 3 1984 09 99.3978
1985 07 3 1985 09 123.577
1986 07 3 1986 09 122.346
1987 07 3 1987 09 282.118
1988 07 3 1988 09 239.155
1989 07 3 1989 09 159.049
1990 07 3 1990 09 225.853
1991 07 3 1991 09 146.317
1992 07 3 1992 09 261.449
1993 07 3 1993 09 123.254
1994 07 3 1994 09 156.872
1995 07 3 1995 09 70.1394
1996 07 3 1996 09 252.04
1997 07 3 1997 09 274.121
1998 07 3 1998 09 767.252
1999 07 3 1999 09 143.108
2000 07 3 2000 09 86.167
2001 07 3 2001 09 169.152
2002 07 3 2002 09 164.786
2003 07 3 2003 09 130.072
2004 07 3 2004 09 260.54
2005 07 3 2005 09 236.154
2006 07 3 2006 09 78.7648
2007 07 3 2007 09 857.559
2008 07 3 2008 09 166.253
2009 07 3 2009 09 113.534
2010 07 3 2010 09 137.189
2011 07 3 2011 09 42.0737
2012 07 3 2012 09 19.9589
2013 07 3 2013 09 24.911
2014 07 3 2014 09 119.908
2015 07 3 2015 09 183.114
2016 07 3 2016 09 493.415
1982 07 4 1982 10 222.066
1983 07 4 1983 10 141.37
1984 07 4 1984 10 74.1656
1985 07 4 1985 10 138.337
1986 07 4 1986 10 303.691
1987 07 4 1987 10 336.356
1988 07 4 1988 10 255.468
1989 07 4 1989 10 213.806
1990 07 4 1990 10 437.259
1991 07 4 1991 10 320.534
1992 07 4 1992 10 350.77
1993 07 4 1993 10 260.671
1994 07 4 1994 10 255.454
1995 07 4 1995 10 219.438
1996 07 4 1996 10 244.158
1997 07 4 1997 10 265.944
1998 07 4 1998 10 302.187
1999 07 4 1999 10 204.863
2000 07 4 2000 10 141.96
2001 07 4 2001 10 180.805
2002 07 4 2002 10 178.96
2003 07 4 2003 10 227.009
2004 07 4 2004 10 219.875
2005 07 4 2005 10 178.543
2006 07 4 2006 10 188.288
2007 07 4 2007 10 402.534
2008 07 4 2008 10 200.402
2009 07 4 2009 10 202.73
2010 07 4 2010 10 180.301
2011 07 4 2011 10 48.6359
2012 07 4 2012 10 64.3574
2013 07 4 2013 10 289.866
2014 07 4 2014 10 121.38
2015 07 4 2015 10 120.801
2016 07 4 2016 10 226.996
1982 08 0 1982 08 123.3
1983 08 0 1983 08 56.2001
1984 08 0 1984 08 23.8
1985 08 0 1985 08 55.9998
1986 08 0 1986 08 78.1999
1987 08 0 1987 08 361.102
1988 08 0 1988 08 214.5
1989 08 0 1989 08 111.7
1990 08 0 1990 08 294.3
1991 08 0 1991 08 110.6
1992 08 0 1992 08 233.499
1993 08 0 1993 08 59.0001
1994 08 0 1994 08 119.799
1995 08 0 1995 08 55.8002
1996 08 0 1996 08 336.501
1997 08 0 1997 08 238.5
1998 08 0 1998 08 1100
1999 08 0 1999 08 81.7004
2000 08 0 2000 08 34.8
2001 08 0 2001 08 101.3
2002 08 0 2002 08 98.9
2003 08 0 2003 08 66.0002
2004 08 0 2004 08 183.9
2005 08 0 2005 08 157.9
2006 08 0 2006 08 28.3999
2007 08 0 2007 08 1259
2008 08 0 2008 08 97.6001
2009 08 0 2009 08 53.5999
2010 08 0 2010 08 72.1999
2011 08 0 2011 08 3.68999
2012 08 0 2012 08 6.50997
2013 08 0 2013 08 8.23002
2014 08 0 2014 08 38.9998
2015 08 0 2015 08 51.4
2016 08 0 2016 08 205.801
1982 08 1 1982 08 70.8734
1983 08 1 1983 08 89.6218
1984 08 1 1984 08 52.9785
1985 08 1 1985 08 82.2272
1986 08 1 1986 08 51.1058
1987 08 1 1987 08 139.186
1988 08 1 1988 08 433.064
1989 08 1 1989 08 87.7489
1990 08 1 1990 08 261.541
1991 08 1 1991 08 126.071
1992 08 1 1992 08 112.241
1993 08 1 1993 08 42.6267
1994 08 1 1994 08 45.6707
1995 08 1 1995 08 182.454
1996 08 1 1996 08 135.977
1997 08 1 1997 08 190.797
1998 08 1 1998 08 79.0306
1999 08 1 1999 08 91.2575
2000 08 1 2000 08 72.797
2001 08 1 2001 08 130.285
2002 08 1 2002 08 570.896
2003 08 1 2003 08 71.7086
2004 08 1 2004 08 125.851
2005 08 1 2005 08 163.345
2006 08 1 2006 08 65.2931
2007 08 1 2007 08 553.863
2008 08 1 2008 08 51.0174
2009 08 1 2009 08 75.327
2010 08 1 2010 08 277.605
2011 08 1 2011 08 19.8731
2012 08 1 2012 08 52.1056
2013 08 1 2013 08 23.2969
2014 08 1 2014 08 15.6926
2015 08 1 2015 08 10.5103
2016 08 1 2016 08 19.7365
1982 08 2 1982 09 239.996
1983 08 2 1983 09 156.614
1984 08 2 1984 09 101.691
1985 08 2 1985 09 89.8919
1986 08 2 1986 09 165.558
1987 08 2 1987 09 370.124
1988 08 2 1988 09 202.982
1989 08 2 1989 09 171.488
1990 08 2 1990 09 307.198
1991 08 2 1991 09 198.833
1992 08 2 1992 09 327.405
1993 08 2 1993 09 112.395
1994 08 2 1994 09 190.172
1995 08 2 1995 09 116.036
1996 08 2 1996 09 311.809
1997 08 2 1997 09 274.151
1998 08 2 1998 09 1148.08
1999 08 2 1999 09 126.526
2000 08 2 2000 09 110.858
2001 08 2 2001 09 223.352
2002 08 2 2002 09 321.83
2003 08 2 2003 09 95.3315
2004 08 2 2004 09 221.457
2005 08 2 2005 09 194.302
2006 08 2 2006 09 94.3943
2007 08 2 2007 09 427.185
2008 08 2 2008 09 193.086
2009 08 2 2009 09 202.768
2010 08 2 2010 09 112.076
2011 08 2 2011 09 48.8195
2012 08 2 2012 09 7.16096
2013 08 2 2013 09 18.728
2014 08 2 2014 09 153.349
2015 08 2 2015 09 256.212
2016 08 2 2016 09 313.06
1982 08 3 1982 10 213.056
1983 08 3 1983 10 157.655
1984 08 3 1984 10 71.0434
1985 08 3 1985 10 138.229
1986 08 3 1986 10 308.604
1987 08 3 1987 10 302.35
1988 08 3 1988 10 217.566
1989 08 3 1989 10 199.61
1990 08 3 1990 10 449.605
1991 08 3 1991 10 331.249
1992 08 3 1992 10 396.038
1993 08 3 1993 10 245.264
1994 08 3 1994 10 280.956
1995 08 3 1995 10 233.881
1996 08 3 1996 10 269.66
1997 08 3 1997 10 229.729
1998 08 3 1998 10 311.531
1999 08 3 1999 10 147.854
2000 08 3 2000 10 168.07
2001 08 3 2001 10 209.548
2002 08 3 2002 10 196.781
2003 08 3 2003 10 227.983
2004 08 3 2004 10 215.221
2005 08 3 2005 10 188.206
2006 08 3 2006 10 191.42
2007 08 3 2007 10 401.828
2008 08 3 2008 10 185.398
2009 08 3 2009 10 233.227
2010 08 3 2010 10 176.855
2011 08 3 2011 10 55.1339
2012 08 3 2012 10 90.4731
2013 08 3 2013 10 280.584
2014 08 3 2014 10 123.244
2015 08 3 2015 10 128.136
2016 08 3 2016 10 248.203
1982 08 4 1982 11 164.323
1983 08 4 1983 11 111.61
1984 08 4 1984 11 221.502
1985 08 4 1985 11 922.132
1986 08 4 1986 11 922.132
1987 08 4 1987 11 439.336
1988 08 4 1988 11 131.764
1989 08 4 1989 11 146.111
1990 08 4 1990 11 361.951
1991 08 4 1991 11 366.835
1992 08 4 1992 11 280.796
1993 08 4 1993 11 202.858
1994 08 4 1994 11 294.977
1995 08 4 1995 11 166.762
1996 08 4 1996 11 971.395
1997 08 4 1997 11 560.816
1998 08 4 1998 11 176.208
1999 08 4 1999 11 84.2007
2000 08 4 2000 11 440.102
2001 08 4 2001 11 220.778
2002 08 4 2002 11 306.914
2003 08 4 2003 11 368.152
2004 08 4 2004 11 274.958
2005 08 4 2005 11 173.381
2006 08 4 2006 11 151.717
2007 08 4 2007 11 318.894
2008 08 4 2008 11 84.4913
2009 08 4 2009 11 789.147
2010 08 4 2010 11 63.739
2011 08 4 2011 11 134.195
2012 08 4 2012 11 124.861
2013 08 4 2013 11 238.592
2014 08 4 2014 11 83.4148
2015 08 4 2015 11 116.377
2016 08 4 2016 11 173.308
1982 09 0 1982 09 120.4
1983 09 0 1983 09 43.6
1984 09 0 1984 09 16.6999
1985 09 0 1985 09 87.2999
1986 09 0 1986 09 671
1987 09 0 1987 09 725.797
1988 09 0 1988 09 168.7
1989 09 0 1989 09 128
1990 09 0 1990 09 1008
1991 09 0 1991 09 398.8
1992 09 0 1992 09 452.098
1993 09 0 1993 09 172.6
1994 09 0 1994 09 298.9
1995 09 0 1995 09 313.099
1996 09 0 1996 09 506.999
1997 09 0 1997 09 256.3
1998 09 0 1998 09 445.399
1999 09 0 1999 09 76.6998
2000 09 0 2000 09 110.5
2001 09 0 2001 09 179.3
2002 09 0 2002 09 105.1
2003 09 0 2003 09 244.301
2004 09 0 2004 09 143.999
2005 09 0 2005 09 91.2004
2006 09 0 2006 09 89.9999
2007 09 0 2007 09 665.601
2008 09 0 2008 09 100.5
2009 09 0 2009 09 170.501
2010 09 0 2010 09 109.8
2011 09 0 2011 09 10.4999
2012 09 0 2012 09 50.8001
2013 09 0 2013 09 375.5
2014 09 0 2014 09 54.6002
2015 09 0 2015 09 46.1999
2016 09 0 2016 09 468.099
1982 09 1 1982 09 205.581
1983 09 1 1983 09 194.93
1984 09 1 1984 09 103.195
1985 09 1 1985 09 145.734
1986 09 1 1986 09 164.45
1987 09 1 1987 09 369.659
1988 09 1 1988 09 215.776
1989 09 1 1989 09 142.633
1990 09 1 1990 09 275.93
1991 09 1 1991 09 265.898
1992 09 1 1992 09 255
1993 09 1 1993 09 114.523
1994 09 1 1994 09 172.087
1995 09 1 1995 09 116.821
1996 09 1 1996 09 234.612
1997 09 1 1997 09 527.606
1998 09 1 1998 09 683.396
1999 09 1 1999 09 100.482
2000 09 1 2000 09 85.7977
2001 09 1 2001 09 238.576
2002 09 1 2002 09 210.637
2003 09 1 2003 09 110.975
2004 09 1 2004 09 213.694
2005 09 1 2005 09 240.376
2006 09 1 2006 09 118.291
2007 09 1 2007 09 773.64
2008 09 1 2008 09 140.599
2009 09 1 2009 09 141.095
2010 09 1 2010 09 124.56
2011 09 1 2011 09 32.4004
2012 09 1 2012 09 11.0929
2013 09 1 2013 09 27.0615
2014 09 1 2014 09 133.942
2015 09 1 2015 09 146.769
2016 09 1 2016 09 500.507
1982 09 2 1982 10 226.514
1983 09 2 1983 10 144.204
1984 09 2 1984 10 76.1742
1985 09 2 1985 10 146.173
1986 09 2 1986 10 311.173
1987 09 2 1987 10 342.792
1988 09 2 1988 10 222.65
1989 09 2 1989 10 197.705
1990 09 2 1990 10 425.93
1991 09 2 1991 10 346.508
1992 09 2 1992 10 422.183
1993 09 2 1993 10 289.988
1994 09 2 1994 10 347.908
1995 09 2 1995 10 201.006
1996 09 2 1996 10 244.715
1997 09 2 1997 10 313.63
1998 09 2 1998 10 260.958
1999 09 2 1999 10 135.524
2000 09 2 2000 10 162.597
2001 09 2 2001 10 208.798
2002 09 2 2002 10 175.874
2003 09 2 2003 10 241.315
2004 09 2 2004 10 230.475
2005 09 2 2005 10 174.451
2006 09 2 2006 10 173.614
2007 09 2 2007 10 383.347
2008 09 2 2008 10 169.034
2009 09 2 2009 10 233.095
2010 09 2 2010 10 149.841
2011 09 2 2011 10 47.2132
2012 09 2 2012 10 91.5811
2013 09 2 2013 10 298.026
2014 09 2 2014 10 165.869
2015 09 2 2015 10 163.083
2016 09 2 2016 10 219.844
1982 09 3 1982 11 167.828
1983 09 3 1983 11 106.986
1984 09 3 1984 11 253.659
1985 09 3 1985 11 1093.68
1986 09 3 1986 11 1179.3
1987 09 3 1987 11 333.135
1988 09 3 1988 11 173.409
1989 09 3 1989 11 142.613
1990 09 3 1990 11 285.739
1991 09 3 1991 11 244.505
1992 09 3 1992 11 222.638
1993 09 3 1993 11 186.291
1994 09 3 1994 11 239.045
1995 09 3 1995 11 201.548
1996 09 3 1996 11 1701.91
1997 09 3 1997 11 305.2
1998 09 3 1998 11 259.259
1999 09 3 1999 11 124.769
2000 09 3 2000 11 475.674
2001 09 3 2001 11 148.802
2002 09 3 2002 11 271.024
2003 09 3 2003 11 381.918
2004 09 3 2004 11 173.508
2005 09 3 2005 11 146.252
2006 09 3 2006 11 168.028
2007 09 3 2007 11 289.526
2008 09 3 2008 11 149.919
2009 09 3 2009 11 284.148
2010 09 3 2010 11 123.849
2011 09 3 2011 11 188.578
2012 09 3 2012 11 119.981
2013 09 3 2013 11 248.007
2014 09 3 2014 11 119.66
2015 09 3 2015 11 117.789
2016 09 3 2016 11 174.239
1982 09 4 1982 12 331.006
1983 09 4 1983 12 202.718
1984 09 4 1984 12 189.844
1985 09 4 1985 12 173.718
1986 09 4 1986 12 368.39
1987 09 4 1987 12 220.041
1988 09 4 1988 12 161.517
1989 09 4 1989 12 187.757
1990 09 4 1990 12 231.469
1991 09 4 1991 12 262.439
1992 09 4 1992 12 279.313
1993 09 4 1993 12 188.07
1994 09 4 1994 12 304.187
1995 09 4 1995 12 153.55
1996 09 4 1996 12 358.679
1997 09 4 1997 12 267.914
1998 09 4 1998 12 174.659
1999 09 4 1999 12 67.512
2000 09 4 2000 12 1125.52
2001 09 4 2001 12 718.898
2002 09 4 2002 12 349.142
2003 09 4 2003 12 169.102
2004 09 4 2004 12 550.075
2005 09 4 2005 12 208.328
2006 09 4 2006 12 203.661
2007 09 4 2007 12 336.618
2008 09 4 2008 12 175.288
2009 09 4 2009 12 446.055
2010 09 4 2010 12 84.7601
2011 09 4 2011 12 84.7283
2012 09 4 2012 12 75.1185
2013 09 4 2013 12 181.143
2014 09 4 2014 12 156.629
2015 09 4 2015 12 184.286
2016 09 4 2016 12 130.174
1982 10 0 1982 10 95.7996
1983 10 0 1983 10 59.8002
1984 10 0 1984 10 205.299
1985 10 0 1985 10 1219
1986 10 0 1986 10 1324
1987 10 0 1987 10 329.699
1988 10 0 1988 10 157.2
1989 10 0 1989 10 108.1
1990 10 0 1990 10 255.901
1991 10 0 1991 10 223.5
1992 10 0 1992 10 189.601
1993 10 0 1993 10 137
1994 10 0 1994 10 205.501
1995 10 0 1995 10 165.2
1996 10 0 1996 10 2796.01
1997 10 0 1997 10 249.201
1998 10 0 1998 10 263.699
1999 10 0 1999 10 93.8004
2000 10 0 2000 10 1712
2001 10 0 2001 10 154.6
2002 10 0 2002 10 232.2
2003 10 0 2003 10 456.099
2004 10 0 2004 10 173.299
2005 10 0 2005 10 107.2
2006 10 0 2006 10 95.1999
2007 10 0 2007 10 286.801
2008 10 0 2008 10 98.9999
2009 10 0 2009 10 269.199
2010 10 0 2010 10 75.4001
2011 10 0 2011 10 128.2
2012 10 0 2012 10 61.5998
2013 10 0 2013 10 188.099
2014 10 0 2014 10 63.9997
2015 10 0 2015 10 104.4
2016 10 0 2016 10 227.8
1982 10 1 1982 10 221.46
1983 10 1 1983 10 169.975
1984 10 1 1984 10 114.981
1985 10 1 1985 10 157.464
1986 10 1 1986 10 348.319
1987 10 1 1987 10 327.879
1988 10 1 1988 10 232.006
1989 10 1 1989 10 220.45
1990 10 1 1990 10 451.08
1991 10 1 1991 10 299.803
1992 10 1 1992 10 318.6
1993 10 1 1993 10 291.491
1994 10 1 1994 10 357.571
1995 10 1 1995 10 215.983
1996 10 1 1996 10 244.713
1997 10 1 1997 10 243.127
1998 10 1 1998 10 276.296
1999 10 1 1999 10 123.144
2000 10 1 2000 10 158.308
2001 10 1 2001 10 210.956
2002 10 1 2002 10 197.96
2003 10 1 2003 10 225.892
2004 10 1 2004 10 216.639
2005 10 1 2005 10 201.811
2006 10 1 2006 10 212.822
2007 10 1 2007 10 315.525
2008 10 1 2008 10 190.317
2009 10 1 2009 10 258.687
2010 10 1 2010 10 162.011
2011 10 1 2011 10 47.1017
2012 10 1 2012 10 83.7289
2013 10 1 2013 10 145.652
2014 10 1 2014 10 109.358
2015 10 1 2015 10 141.324
2016 10 1 2016 10 194.061
1982 10 2 1982 11 220.815
1983 10 2 1983 11 123.914
1984 10 2 1984 11 290.343
1985 10 2 1985 11 1012.99
1986 10 2 1986 11 1222.14
1987 10 2 1987 11 315.804
1988 10 2 1988 11 167.077
1989 10 2 1989 11 158.626
1990 10 2 1990 11 286.604
1991 10 2 1991 11 282.043
1992 10 2 1992 11 247.394
1993 10 2 1993 11 211.186
1994 10 2 1994 11 272.103
1995 10 2 1995 11 210.681
1996 10 2 1996 11 1432.92
1997 10 2 1997 11 375.688
1998 10 2 1998 11 218.214
1999 10 2 1999 11 116.071
2000 10 2 2000 11 436.138
2001 10 2 2001 11 216.7
2002 10 2 2002 11 312.822
2003 10 2 2003 11 374.139
2004 10 2 2004 11 223.65
2005 10 2 2005 11 139.919
2006 10 2 2006 11 167.951
2007 10 2 2007 11 284.645
2008 10 2 2008 11 157.84
2009 10 2 2009 11 403.428
2010 10 2 2010 11 112.792
2011 10 2 2011 11 133.641
2012 10 2 2012 11 104.148
2013 10 2 2013 11 179.13
2014 10 2 2014 11 67.3926
2015 10 2 2015 11 77.0594
2016 10 2 2016 11 121.832
1982 10 3 1982 12 248.61
1983 10 3 1983 12 170.946
1984 10 3 1984 12 207.978
1985 10 3 1985 12 216.835
1986 10 3 1986 12 347.234
1987 10 3 1987 12 262.961
1988 10 3 1988 12 207.735
1989 10 3 1989 12 223.525
1990 10 3 1990 12 178.597
1991 10 3 1991 12 185.638
1992 10 3 1992 12 237.919
1993 10 3 1993 12 213.08
1994 10 3 1994 12 261.259
1995 10 3 1995 12 205.712
1996 10 3 1996 12 312.18
1997 10 3 1997 12 262.922
1998 10 3 1998 12 250.422
1999 10 3 1999 12 181.04
2000 10 3 2000 12 1705.04
2001 10 3 2001 12 799.619
2002 10 3 2002 12 249.418
2003 10 3 2003 12 216.876
2004 10 3 2004 12 630.849
2005 10 3 2005 12 195.591
2006 10 3 2006 12 188.043
2007 10 3 2007 12 261.357
2008 10 3 2008 12 193.308
2009 10 3 2009 12 287.164
2010 10 3 2010 12 153.069
2011 10 3 2011 12 99.4856
2012 10 3 2012 12 77.2458
2013 10 3 2013 12 131.341
2014 10 3 2014 12 71.9673
2015 10 3 2015 12 90.6844
2016 10 3 2016 12 133.743
1982 10 4 1983 01 187.4
1983 10 4 1984 01 113.091
1984 10 4 1985 01 672.897
1985 10 4 1986 01 158.352
1986 10 4 1987 01 511.67
1987 10 4 1988 01 262.809
1988 10 4 1989 01 191.945
1989 10 4 1990 01 190.908
1990 10 4 1991 01 196.318
1991 10 4 1992 01 1534.29
1992 10 4 1993 01 317.332
1993 10 4 1994 01 172.073
1994 10 4 1995 01 258.475
1995 10 4 1996 01 156.081
