xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	13.732428990182417	72.275942053591663	72.275942053591663
2	3.9258933483226230	20.662596570119067	92.938538623710741
3	0.79336356582691259	4.1755977148784869	97.114136338589219
4	0.22253598979735117	1.1712420515650062	98.285378390154222
5	0.20144331419137401	1.0602279694282843	99.345606359582504
6	5.1707082867038894E-002	0.27214254140546784	99.617748900987976
7	2.4229598623777368E-002	0.12752420328303879	99.745273104271021
8	1.8585012218962447E-002	9.7815853784012877E-002	99.843088958055020
9	1.4238890518045787E-002	7.4941529042346258E-002	99.918030487097383
10	5.9870549184615407E-003	3.1510815360323900E-002	99.949541302457703
11	5.1110916223820304E-003	2.6900482223063318E-002	99.976441784680773
12	2.1341073956440350E-003	1.1232144187600185E-002	99.987673928868361
13	9.7092500654540558E-004	5.1101316133968719E-003	99.992784060481767
14	6.8158346202648514E-004	3.5872813790867640E-003	99.996371341860851
15	3.9635487735735600E-004	2.0860783018808210E-003	99.998457420162708
16	1.4672640641963565E-004	7.7224424431387181E-004	99.999229664407039
17	7.6486163692860982E-005	4.0255875627821574E-004	99.999632223163303
18	6.4338412069352550E-005	3.3862322141764504E-004	99.999970846384741
19	5.5391869021573850E-006	2.9153615274512556E-005	100.00000000000000
