xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	07.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1983	5.5207948126644766
1984	4.3644425950678958
1985	5.2072471286001889
1986	5.5683947751313339
1987	6.1979329458263557
1988	5.4594963611202694
1989	5.2619294444066647
1990	5.1753926155216901
1991	5.0592879280780556
1992	5.6672744801879009
1993	4.8577972727741763
1994	5.1799825717091572
1995	5.3215374139551805
1996	4.8932735408882069
1997	6.6953955870555379
1998	5.2060382876941231
1999	4.8118875701531127
2000	4.4387093248289071
2001	4.8402802510729250
2002	4.4498021946330271
2003	4.6834467841004459
2004	5.1197168491069869
2005	5.2415321719453294
2006	4.3051685897505125
2007	6.2138283302631869
2008	4.5611605832301052
2009	4.4645019462057318
2010	5.0024876440272692
