xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	13.859239657567407	72.943366618775840	72.943366618775840
2	3.2432351289220951	17.069658573274189	90.013025192050023
3	0.96603683361357906	5.0844043874398910	95.097429579489926
4	0.51302643991397290	2.7001391574419631	97.797568736931879
5	0.26366515124075557	1.3877113223197666	99.185280059251639
6	7.5046614498286313E-002	0.39498218156992804	99.580262240821568
7	2.6045685496065740E-002	0.13708255524245130	99.717344796064026
8	1.7963782366614757E-002	9.4546222982182959E-002	99.811891019046200
9	1.4936235553326689E-002	7.8611766070140476E-002	99.890502785116354
10	8.3216789836025075E-003	4.3798310440013206E-002	99.934301095556364
11	5.7195931729305573E-003	3.0103121962792412E-002	99.964404217519146
12	3.7401683470833385E-003	1.9685096563596523E-002	99.984089314082752
13	1.6960275360324070E-003	8.9264607159600384E-003	99.993015774798707
14	5.6921794715738703E-004	2.9958839324073006E-003	99.996011658731092
15	4.0892128904705509E-004	2.1522173107739748E-003	99.998163876041872
16	1.6554272965616754E-004	8.7127752450614517E-004	99.999035153566382
17	1.1619045951194526E-004	6.1152873427339617E-004	99.999646682300650
18	5.4734987532530591E-005	2.8807888175016105E-004	99.999934761182402
19	1.2395375344199707E-005	6.5238817601051099E-005	100.00000000000000
