xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=X_loadings, cpt:nrow=19, cpt:ncol=4, cpt:row=station, cpt:col=mode 
Station	Latitude	Longitude	1	2	3	4
PRATE_1	29.763660000000002	-100.31250000000000	-0.21644964473976488	0.24919350903210344	-8.8741657442577317E-003	-0.23179772442063634
PRATE_2	29.763660000000002	-98.437500000000000	-0.22612043910869917	0.23221987259461785	4.5962209905899248E-002	-0.45809425709808832
PRATE_3	29.763660000000002	-99.375000000000000	-0.21203688168507509	0.25260202231739870	-1.5416559517743685E-002	-0.40164408257524842
PRATE_4	30.708539999999999	-100.31250000000000	-0.17628231710573131	0.28372908808003233	8.6539987837713599E-004	0.27474471881087525
PRATE_5	30.708539999999999	-98.437500000000000	-0.20878940775865279	0.25660447805015923	0.11604325454895364	-0.19368111062314017
PRATE_6	30.708539999999999	-99.375000000000000	-0.19064045602928906	0.28308614212985739	2.3502331263030567E-002	1.7770534498111612E-003
PRATE_7	31.653420000000001	-100.31250000000000	-0.15675529656369067	0.27997548886183610	-1.6261599525239322E-002	0.54636177252117513
PRATE_8	31.653420000000001	-98.437500000000000	-0.18343793596049274	0.26930084637761004	0.17675999580154886	0.12112658510411639
PRATE_9	31.653420000000001	-99.375000000000000	-0.17009255792386310	0.28727898562831233	8.8292673776123182E-002	0.35665194761835739
TMP_1	29.763660000000002	-100.31250000000000	0.26255035559474449	0.20246587533925270	3.1730594450689764E-002	2.8882485374772338E-002
TMP_2	29.763660000000002	-98.437500000000000	0.23879924578113593	0.23519020734377841	-1.6063879021403792E-002	-0.10409558198903318
TMP_3	29.763660000000002	-99.375000000000000	0.25244777688296927	0.22169654974011022	1.1466838538686489E-003	-2.3183771344251203E-002
TMP_4	30.708539999999999	-100.31250000000000	0.28542316745301838	0.17186846423320495	2.8021471256876134E-002	4.1428272763001268E-003
TMP_5	30.708539999999999	-98.437500000000000	0.25894851910269556	0.21259981707570241	-4.2503303363112130E-002	-8.5290326038022918E-002
TMP_6	30.708539999999999	-99.375000000000000	0.27768084581443570	0.18870651782498932	-1.9281522081811827E-002	-2.8278781790043010E-002
TMP_7	31.653420000000001	-100.31250000000000	0.29273834719847325	0.14770957873355453	5.9930372893774043E-002	6.0671699006436264E-003
TMP_8	31.653420000000001	-98.437500000000000	0.26979352110780092	0.19671904341195429	-2.7496873273496574E-002	-3.1910127067542760E-002
TMP_9	31.653420000000001	-99.375000000000000	0.28251943757179393	0.17639044351959768	7.5823422612445075E-003	-7.3007530003057590E-003
09.0	30.751289900000000	-98.669759900000003	7.2646321967494487E-002	-0.11318381103772462	0.96727082698262756	-1.7624506520467424E-002
