xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	12.422799068541089	65.383152992321612	65.383152992321612
2	4.4538726357699794	23.441434925105185	88.824587917426783
3	0.98273923636582328	5.1723117703464450	93.996899687773237
4	0.55956411220049018	2.9450742747394258	96.941973962512662
5	0.23435274116189830	1.2334354797994664	98.175409442312130
6	0.13569365531753777	0.71417713325019971	98.889586575562333
7	7.6722453992174103E-002	0.40380238943249580	99.293388964994847
8	5.3561353840587432E-002	0.28190186231888159	99.575290827313736
9	4.1561021200223279E-002	0.21874221684328068	99.794033044157018
10	1.6150271610603419E-002	8.5001429529491787E-002	99.879034473686502
11	1.0371976578573285E-002	5.4589350413543680E-002	99.933623824100039
12	5.5768339273474027E-003	2.9351757512354786E-002	99.962975581612383
13	2.9547395817861649E-003	1.5551260956769309E-002	99.978526842569153
14	1.9767693148841190E-003	1.0404049025705903E-002	99.988930891594848
15	1.2689733629749763E-003	6.6788071735525163E-003	99.995609698768405
16	5.7354001338453121E-004	3.0186316493922734E-003	99.998628330417802
17	1.5622398838194520E-004	8.2223151779971270E-004	99.999450561935589
18	6.1584968900440577E-005	3.2413141526547713E-004	99.999774693350858
19	4.2808263337985140E-005	2.2530664914729049E-004	100.00000000000000
