xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	13.393320433134663	70.491160174392959	70.491160174392959
2	3.0523479101026392	16.064989000540205	86.556149174933168
3	1.0243795346833562	5.3914712351755592	91.947620410108712
4	0.56796206280021633	2.9892740147379810	94.936894424846699
5	0.51888650009739679	2.7309815794599830	97.667876004306692
6	0.17983951615881721	0.94652376925693271	98.614399773563619
7	0.12351498538322919	0.65007887043804846	99.264478644001670
8	5.4285047067496733E-002	0.28571077403945649	99.550189418041143
9	3.1514704388005757E-002	0.16586686520003030	99.716056283241159
10	2.0770269038671924E-002	0.10931720546669432	99.825373488707854
11	1.3055317798700951E-002	6.8712198940531322E-002	99.894085687648385
12	1.0043556896974649E-002	5.2860825773550793E-002	99.946946513421949
13	3.9743940688134931E-003	2.0917863520071016E-002	99.967864376942003
14	2.6199290579144337E-003	1.3789100304812807E-002	99.981653477246823
15	1.2531983905413107E-003	6.5957810028490042E-003	99.988249258249652
16	1.1897131106823639E-003	6.2616479509598096E-003	99.994510906200617
17	4.8877960177579440E-004	2.5725242198726024E-003	99.997083430420489
18	3.6191227025131242E-004	1.9048014223753285E-003	99.998988231842858
19	1.9223594985759234E-004	1.0117681571452230E-003	100.00000000000000
