xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=19, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	13.449755519569903	70.788186945104698	70.788186945104698
2	3.1759998093583057	16.715788470306858	87.503975415411560
3	0.92167201008323596	4.8509053162275544	92.354880731639099
4	0.86925784430194442	4.5750412857997036	96.929922017438798
5	0.24851456579575515	1.3079713989250261	98.237893416363832
6	0.11110318420674273	0.58475360108811925	98.822647017451956
7	6.7497131242393538E-002	0.35524805917049201	99.177895076622463
8	5.3558876405553672E-002	0.28188882318712438	99.459783899809580
9	3.5348974777879447E-002	0.18604723567304959	99.645831135482624
10	2.3782473188596744E-002	0.12517091151893012	99.771002047001545
11	1.9531212341516765E-002	0.10279585442903554	99.873797901430578
12	1.1737202194360828E-002	6.1774748391372730E-002	99.935572649821950
13	4.9300058087252780E-003	2.5947398993290918E-002	99.961520048815245
14	2.4780430535198262E-003	1.3042331860630654E-002	99.974562380675863
15	2.2521417524430359E-003	1.1853377644437023E-002	99.986415758320291
16	1.0344186025673088E-003	5.4443084345647793E-003	99.991860066754867
17	8.5218667359547378E-004	4.4851930189235426E-003	99.996345259773776
18	5.6465094589196521E-004	2.9718470836419199E-003	99.999317106857433
19	1.2974969708692472E-004	6.8289314256276114E-004	100.00000000000000
