xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1983	4.7849859816596192
1984	5.4755061722375524
1985	6.3911040993880333
1986	6.7260034550971088
1987	5.6801662600203136
1988	5.1591322707011633
1989	5.1224017600549727
1990	5.4756016427184893
1991	5.6397055847956530
1992	5.5866504032386270
1993	5.4106108669467528
1994	5.5889662369828210
1995	5.2818451463218574
1996	6.8891605659596635
1997	6.0682627786897241
1998	5.5989561992926591
1999	4.8519473566091129
2000	6.4726184017383677
2001	5.4268710681975056
2002	5.7597593919426204
2003	6.0951917625489020
2004	5.5218602941598123
2005	5.0073062980365535
2006	5.1201442105735513
2007	5.5777066162400253
2008	5.0989390214903754
2009	5.6756029778286941
2010	4.7397531765293994
