xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	02.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1983	5.5583627421760804
1984	4.8540746387613751
1985	6.9995179641736414
1986	5.2752144046032710
1987	6.5537662257462870
1988	5.8367907160432679
1989	5.2966702316023140
1990	5.5711772866066296
1991	5.7766389895205625
1992	6.9415066187021077
1993	6.0059230324283899
1994	5.4207381545143125
1995	5.7983056074142159
1996	5.0637266351325350
1997	5.2334497495008998
1998	5.9058977178563721
1999	5.3905009434053683
2000	5.0229103425927999
2001	6.2261104240631395
2002	5.7376355288457974
2003	5.6786274531344239
2004	5.4348265440455332
2005	5.9826228203958580
2006	5.1682142908387627
2007	5.2643149794078532
2008	5.1258011523332430
2009	4.8110346603476817
2010	6.6444301458073234
