xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	13.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1983	4.6638122149175754
1984	6.6628216625779686
1985	5.1324438074377667
1986	6.1231675565457921
1987	5.7391233799092776
1988	5.2207887866057021
1989	5.1248902735591972
1990	5.2095555585832543
1991	7.2097735727429821
1992	5.7244287816638089
1993	5.2507108385658157
1994	5.4559903774505285
1995	4.9986734390194885
1996	5.7078220924074481
1997	5.6266881862424940
1998	5.4940622297091819
1999	5.0112173673635354
2000	5.9213737354108105
2001	5.6905085846259302
2002	5.3646715424043254
2003	5.1099218434986042
2004	5.7476233025747483
2005	4.9797026158161328
2006	4.9600163043299830
2007	5.2995452704255417
2008	4.9690772605172508
2009	5.1964206006227638
2010	4.8015888144722343
