xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	03.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1983	5.7083817148882456
1984	4.9647020026730022
1985	5.6509526346634207
1986	5.6837991224208828
1987	6.3273131567334939
1988	5.5074343923708557
1989	5.7519705740245541
1990	5.9404866070489470
1991	5.2391687057913616
1992	7.6282795021774605
1993	6.1263864125839245
1994	5.4377720941418888
1995	5.8152765617739410
1996	4.9644991463025079
1997	7.0293928029393804
1998	6.0291222989463948
1999	5.3883381082770940
2000	4.9617890283259651
2001	6.6541652046751949
2002	5.6527444012771380
2003	5.6478099813935856
2004	5.6454862460930739
2005	6.0652250323407575
2006	5.3280146699732800
2007	5.0382708460731793
2008	5.0319913404267247
2009	5.2477993507813689
2010	6.2032680608823405
