Y	M	Lead	P-Y	P-M	Streamflow_CV
2014 10 1 2014 10 22.61
2015 10 1 2015 10 4072.29
2016 10 1 2016 10 32.9382
1982 10 2 1982 11 239.619
1983 10 2 1983 11 49.4192
1984 10 2 1984 11 280.68
1985 10 2 1985 11 213.98
1986 10 2 1986 11 233.791
1987 10 2 1987 11 54.648
1988 10 2 1988 11 8.33918
1989 10 2 1989 11 24.411
1990 10 2 1990 11 38.4182
1991 10 2 1991 11 53.8464
1992 10 2 1992 11 42.4525
1993 10 2 1993 11 0.301841
1994 10 2 1994 11 73.6396
1995 10 2 1995 11 3.4839
1996 10 2 1996 11 60.0044
1997 10 2 1997 11 58.2826
1998 10 2 1998 11 100.921
1999 10 2 1999 11 6.53931
2000 10 2 2000 11 3.0188
2001 10 2 2001 11 3.62644e-05
2002 10 2 2002 11 120.255
2003 10 2 2003 11 523.448
2004 10 2 2004 11 87.1809
2005 10 2 2005 11 23.4907
2006 10 2 2006 11 63.5033
2007 10 2 2007 11 107.596
2008 10 2 2008 11 1.69015
2009 10 2 2009 11 10.0677
2010 10 2 2010 11 4.3334
2011 10 2 2011 11 1.82585
2012 10 2 2012 11 0.558331
2013 10 2 2013 11 89.0346
2014 10 2 2014 11 1.71481
2015 10 2 2015 11 4.04192
2016 10 2 2016 11 2.27262
1982 10 3 1982 12 9.86026
1983 10 3 1983 12 2.30962
1984 10 3 1984 12 6.99824
1985 10 3 1985 12 73.8754
1986 10 3 1986 12 25.3948
1987 10 3 1987 12 41.4699
1988 10 3 1988 12 3.73243
1989 10 3 1989 12 2.83408
1990 10 3 1990 12 12.5786
1991 10 3 1991 12 36.3124
1992 10 3 1992 12 25.8497
1993 10 3 1993 12 0.000576983
1994 10 3 1994 12 23.7185
1995 10 3 1995 12 16.2322
1996 10 3 1996 12 137.36
1997 10 3 1997 12 6.83539
1998 10 3 1998 12 15.0456
1999 10 3 1999 12 0.0670451
2000 10 3 2000 12 56.6031
2001 10 3 2001 12 305.517
2002 10 3 2002 12 2340.96
2003 10 3 2003 12 139.96
2004 10 3 2004 12 28.365
2005 10 3 2005 12 0.86823
2006 10 3 2006 12 0.0287829
2007 10 3 2007 12 19.6685
2008 10 3 2008 12 0.0599427
2009 10 3 2009 12 14.3193
2010 10 3 2010 12 3.53146e-05
2011 10 3 2011 12 0.014729
2012 10 3 2012 12 1.16679
2013 10 3 2013 12 1.55679
2014 10 3 2014 12 1.94846e-05
2015 10 3 2015 12 1.82113
2016 10 3 2016 12 0.189376
1982 10 4 1983 01 4.96734
1983 10 4 1984 01 0.186508
1984 10 4 1985 01 0.775438
1985 10 4 1986 01 49.6787
1986 10 4 1987 01 253.729
1987 10 4 1988 01 73.1015
1988 10 4 1989 01 0.0803466
1989 10 4 1990 01 0.0143071
1990 10 4 1991 01 11.659
1991 10 4 1992 01 245.315
1992 10 4 1993 01 36.1348
1993 10 4 1994 01 0.00155509
1994 10 4 1995 01 38.3705
1995 10 4 1996 01 3.50227
1996 10 4 1997 01 111.427
1997 10 4 1998 01 15.7827
1998 10 4 1999 01 81.3775
1999 10 4 2000 01 2.07686
2000 10 4 2001 01 183.524
2001 10 4 2002 01 380.672
2002 10 4 2003 01 167.337
2003 10 4 2004 01 54.7803
2004 10 4 2005 01 716.948
2005 10 4 2006 01 0.253865
2006 10 4 2007 01 5.71486
2007 10 4 2008 01 67.199
2008 10 4 2009 01 0.238616
2009 10 4 2010 01 0.685955
2010 10 4 2011 01 5.95047e-05
2011 10 4 2012 01 7.98805e-05
2012 10 4 2013 01 0.0299969
2013 10 4 2014 01 0.192699
2014 10 4 2015 01 3.90581e-05
2015 10 4 2016 01 0.479706
2016 10 4 2017 01 2.07117
1982 11 0 1982 11 1.9
1983 11 0 1983 11 58.2002
1984 11 0 1984 11 168.9
1985 11 0 1985 11 1402.01
1986 11 0 1986 11 286.5
1987 11 0 1987 11 150.499
1988 11 0 1988 11 92.9999
1989 11 0 1989 11 19.5999
1990 11 0 1990 11 24
1991 11 0 1991 11 57.4002
1992 11 0 1992 11 69.6003
1993 11 0 1993 11 3.71976e-11
1994 11 0 1994 11 30.8001
1995 11 0 1995 11 321.301
1996 11 0 1996 11 599.4
1997 11 0 1997 11 30.7001
1998 11 0 1998 11 597.701
1999 11 0 1999 11 5.69998
2000 11 0 2000 11 577.201
2001 11 0 2001 11 1442.01
2002 11 0 2002 11 1586
2003 11 0 2003 11 181.8
2004 11 0 2004 11 445.301
2005 11 0 2005 11 6.46999
2006 11 0 2006 11 0.0899996
2007 11 0 2007 11 137.1
2008 11 0 2008 11 0.056
2009 11 0 2009 11 8.28004
2010 11 0 2010 11 3.71976e-11
2011 11 0 2011 11 0.672
2012 11 0 2012 11 7.14002
2013 11 0 2013 11 74.5999
2014 11 0 2014 11 3.71976e-11
2015 11 0 2015 11 79.6004
2016 11 0 2016 11 133.6
1982 11 1 1982 11 205.949
1983 11 1 1983 11 3.84557
1984 11 1 1984 11 13.4928
1985 11 1 1985 11 45.7865
1986 11 1 1986 11 324.219
1987 11 1 1987 11 7778.12
1988 11 1 1988 11 12.8035
1989 11 1 1989 11 48.8908
1990 11 1 1990 11 66.3023
1991 11 1 1991 11 34.6523
1992 11 1 1992 11 21.1978
1993 11 1 1993 11 0.0463525
1994 11 1 1994 11 237.946
1995 11 1 1995 11 23.2867
1996 11 1 1996 11 24.5663
1997 11 1 1997 11 226.471
1998 11 1 1998 11 15.9355
1999 11 1 1999 11 0.881575
2000 11 1 2000 11 16.7575
2001 11 1 2001 11 0.000167652
2002 11 1 2002 11 149.37
2003 11 1 2003 11 1016.25
2004 11 1 2004 11 88.3681
2005 11 1 2005 11 30.1619
2006 11 1 2006 11 162.98
2007 11 1 2007 11 28.8972
2008 11 1 2008 11 0.926997
2009 11 1 2009 11 9.87847
2010 11 1 2010 11 0.694439
2011 11 1 2011 11 11.3433
2012 11 1 2012 11 13.854
2013 11 1 2013 11 31.491
2014 11 1 2014 11 0.0297748
2015 11 1 2015 11 155.84
2016 11 1 2016 11 9.87203
1982 11 2 1982 12 16.48
1983 11 2 1983 12 4.69038
1984 11 2 1984 12 18.5885
1985 11 2 1985 12 90.7423
1986 11 2 1986 12 183.311
1987 11 2 1987 12 21.363
1988 11 2 1988 12 2.80512
1989 11 2 1989 12 2.53615
1990 11 2 1990 12 2.91965
1991 11 2 1991 12 13.7918
1992 11 2 1992 12 8.70071
1993 11 2 1993 12 0.000293533
1994 11 2 1994 12 7.00908
1995 11 2 1995 12 20.9143
1996 11 2 1996 12 54.6528
1997 11 2 1997 12 59.5184
1998 11 2 1998 12 11.9064
1999 11 2 1999 12 0.200673
2000 11 2 2000 12 42.7313
2001 11 2 2001 12 121.393
2002 11 2 2002 12 500.278
2003 11 2 2003 12 117.105
2004 11 2 2004 12 277.769
2005 11 2 2005 12 0.918578
2006 11 2 2006 12 0.0533578
2007 11 2 2007 12 6.93063
2008 11 2 2008 12 0.0155692
2009 11 2 2009 12 13.356
2010 11 2 2010 12 7.1508e-05
2011 11 2 2011 12 0.0293166
2012 11 2 2012 12 0.928851
2013 11 2 2013 12 3.09777
2014 11 2 2014 12 1.61071e-05
2015 11 2 2015 12 0.443677
2016 11 2 2016 12 0.170104
1982 11 3 1983 01 2.31186
1983 11 3 1984 01 0.639217
1984 11 3 1985 01 1.76261
1985 11 3 1986 01 109.413
1986 11 3 1987 01 249.871
1987 11 3 1988 01 84.4356
1988 11 3 1989 01 0.260709
1989 11 3 1990 01 0.0158826
1990 11 3 1991 01 10.644
1991 11 3 1992 01 106.683
1992 11 3 1993 01 34.5385
1993 11 3 1994 01 0.000857216
1994 11 3 1995 01 29.0462
1995 11 3 1996 01 2.98214
1996 11 3 1997 01 72.0891
1997 11 3 1998 01 29.525
1998 11 3 1999 01 481.775
1999 11 3 2000 01 3.81199
2000 11 3 2001 01 134.206
2001 11 3 2002 01 228.851
2002 11 3 2003 01 85.9575
2003 11 3 2004 01 57.7418
2004 11 3 2005 01 876.624
2005 11 3 2006 01 0.279603
2006 11 3 2007 01 4.22399
2007 11 3 2008 01 103.182
2008 11 3 2009 01 0.15535
2009 11 3 2010 01 0.339048
2010 11 3 2011 01 0.000106323
2011 11 3 2012 01 0.000120621
2012 11 3 2013 01 0.0325105
2013 11 3 2014 01 0.402226
2014 11 3 2015 01 2.87682e-05
2015 11 3 2016 01 0.327081
2016 11 3 2017 01 2.70437
1982 11 4 1983 02 0.50682
1983 11 4 1984 02 15.9795
1984 11 4 1985 02 261.532
1985 11 4 1986 02 3.40288
1986 11 4 1987 02 70.2096
1987 11 4 1988 02 46.9326
1988 11 4 1989 02 0.0720568
1989 11 4 1990 02 0.000515308
1990 11 4 1991 02 3.9071
1991 11 4 1992 02 216.54
1992 11 4 1993 02 37.5476
1993 11 4 1994 02 0.000969814
1994 11 4 1995 02 17.5029
1995 11 4 1996 02 0.000574089
1996 11 4 1997 02 37.6678
1997 11 4 1998 02 9.26609
1998 11 4 1999 02 73.7048
1999 11 4 2000 02 0.721133
2000 11 4 2001 02 58.1987
2001 11 4 2002 02 51.4568
2002 11 4 2003 02 28.9059
2003 11 4 2004 02 15.8303
2004 11 4 2005 02 82.0851
2005 11 4 2006 02 0.163585
2006 11 4 2007 02 45.703
2007 11 4 2008 02 30.7542
2008 11 4 2009 02 0.191341
2009 11 4 2010 02 68.1352
2010 11 4 2011 02 0.410835
2011 11 4 2012 02 0.000148768
2012 11 4 2013 02 0.000116587
2013 11 4 2014 02 0.0946127
2014 11 4 2015 02 0.0110808
2015 11 4 2016 02 588.889
2016 11 4 2017 02 235.356
1982 12 0 1982 12 0.897
1983 12 0 1983 12 0.492
1984 12 0 1984 12 1.48
1985 12 0 1985 12 114.8
1986 12 0 1986 12 336.1
1987 12 0 1987 12 122.5
1988 12 0 1988 12 0.0409999
1989 12 0 1989 12 0.002
1990 12 0 1990 12 9.20999
1991 12 0 1991 12 382.799
1992 12 0 1992 12 48.9
1993 12 0 1993 12 3.71976e-11
1994 12 0 1994 12 26.8001
1995 12 0 1995 12 2.07
1996 12 0 1996 12 99.2001
1997 12 0 1997 12 9.38
1998 12 0 1998 12 304.801
1999 12 0 1999 12 1.92
2000 12 0 2000 12 234.599
2001 12 0 2001 12 536.598
2002 12 0 2002 12 142.599
2003 12 0 2003 12 63.4003
2004 12 0 2004 12 950.397
2005 12 0 2005 12 0.127
2006 12 0 2006 12 3.53001
2007 12 0 2007 12 111.501
2008 12 0 2008 12 0.142001
2009 12 0 2009 12 0.61
2010 12 0 2010 12 3.71976e-11
2011 12 0 2011 12 3.71976e-11
2012 12 0 2012 12 0.0219999
2013 12 0 2013 12 0.412
2014 12 0 2014 12 3.71976e-11
2015 12 0 2015 12 18.3001
2016 12 0 2016 12 137.2
1982 12 1 1982 12 1.24363
1983 12 1 1983 12 3.72777
1984 12 1 1984 12 31.2371
1985 12 1 1985 12 24.8007
1986 12 1 1986 12 115.337
1987 12 1 1987 12 29.7867
1988 12 1 1988 12 8.43031
1989 12 1 1989 12 2.3263
1990 12 1 1990 12 4.42029
1991 12 1 1991 12 16.1439
1992 12 1 1992 12 52.29
1993 12 1 1993 12 0.000925009
1994 12 1 1994 12 44.0978
1995 12 1 1995 12 817.13
1996 12 1 1996 12 128.897
1997 12 1 1997 12 8.63078
1998 12 1 1998 12 27.4329
1999 12 1 1999 12 2.2882
2000 12 1 2000 12 9.68693
2001 12 1 2001 12 119.155
2002 12 1 2002 12 355.778
2003 12 1 2003 12 6.80167
2004 12 1 2004 12 99.1905
2005 12 1 2005 12 0.836566
2006 12 1 2006 12 0.0781839
2007 12 1 2007 12 15.9629
2008 12 1 2008 12 0.00654059
2009 12 1 2009 12 10.0149
2010 12 1 2010 12 5.21397e-06
2011 12 1 2011 12 0.264371
2012 12 1 2012 12 2.46671
2013 12 1 2013 12 0.0517331
2014 12 1 2014 12 3.6768e-06
2015 12 1 2015 12 0.419704
2016 12 1 2016 12 0.741175
1982 12 2 1983 01 16.8598
1983 12 2 1984 01 0.0931909
1984 12 2 1985 01 1.70465
1985 12 2 1986 01 232.044
1986 12 2 1987 01 228.699
1987 12 2 1988 01 197.817
1988 12 2 1989 01 0.164817
1989 12 2 1990 01 0.0138036
1990 12 2 1991 01 8.16624
1991 12 2 1992 01 121.279
1992 12 2 1993 01 88.1477
1993 12 2 1994 01 0.00190811
1994 12 2 1995 01 28.5042
1995 12 2 1996 01 4.95253
1996 12 2 1997 01 101.836
1997 12 2 1998 01 36.0438
1998 12 2 1999 01 170.889
1999 12 2 2000 01 1.62529
2000 12 2 2001 01 186.819
2001 12 2 2002 01 596.97
2002 12 2 2003 01 168.275
2003 12 2 2004 01 23.0399
2004 12 2 2005 01 560.147
2005 12 2 2006 01 0.0360815
2006 12 2 2007 01 2.10006
2007 12 2 2008 01 25.6932
2008 12 2 2009 01 0.166874
2009 12 2 2010 01 0.676594
2010 12 2 2011 01 6.08718e-05
2011 12 2 2012 01 8.48893e-05
2012 12 2 2013 01 0.0295149
2013 12 2 2014 01 0.831195
2014 12 2 2015 01 8.22146e-05
2015 12 2 2016 01 0.335667
2016 12 2 2017 01 1.0964
1982 12 3 1983 02 0.235901
1983 12 3 1984 02 15.1418
1984 12 3 1985 02 186.705
1985 12 3 1986 02 2.39754
1986 12 3 1987 02 102.414
1987 12 3 1988 02 31.8938
1988 12 3 1989 02 0.113699
1989 12 3 1990 02 0.000507604
1990 12 3 1991 02 4.64232
1991 12 3 1992 02 218.391
1992 12 3 1993 02 23.4859
1993 12 3 1994 02 0.000575462
1994 12 3 1995 02 19.4025
1995 12 3 1996 02 0.000373246
1996 12 3 1997 02 52.0902
1997 12 3 1998 02 14.3465
1998 12 3 1999 02 29.0816
1999 12 3 2000 02 0.320504
2000 12 3 2001 02 64.4822
2001 12 3 2002 02 51.6157
2002 12 3 2003 02 53.7686
2003 12 3 2004 02 21.8151
2004 12 3 2005 02 55.7161
2005 12 3 2006 02 0.225378
2006 12 3 2007 02 39.3619
2007 12 3 2008 02 41.3917
2008 12 3 2009 02 0.183263
2009 12 3 2010 02 138.851
2010 12 3 2011 02 0.252497
2011 12 3 2012 02 0.000135905
2012 12 3 2013 02 0.000133843
2013 12 3 2014 02 0.110956
2014 12 3 2015 02 0.0232802
2015 12 3 2016 02 758.091
2016 12 3 2017 02 247.427
1982 12 4 1983 03 20.199
1983 12 4 1984 03 2.30389
1984 12 4 1985 03 11.9426
1985 12 4 1986 03 5.72951
1986 12 4 1987 03 31.075
1987 12 4 1988 03 10.7985
1988 12 4 1989 03 1.06937
1989 12 4 1990 03 0.103277
1990 12 4 1991 03 19.0102
1991 12 4 1992 03 47.6232
1992 12 4 1993 03 16.919
1993 12 4 1994 03 0.200162
1994 12 4 1995 03 12.4142
1995 12 4 1996 03 1.82823
1996 12 4 1997 03 13.0356
1997 12 4 1998 03 7.66585
1998 12 4 1999 03 6.96757
1999 12 4 2000 03 2.13746
2000 12 4 2001 03 17.7706
2001 12 4 2002 03 16.6189
2002 12 4 2003 03 16.2305
2003 12 4 2004 03 18.442
2004 12 4 2005 03 23.8887
2005 12 4 2006 03 2.90332
2006 12 4 2007 03 33.3362
2007 12 4 2008 03 17.0788
2008 12 4 2009 03 8.57261
2009 12 4 2010 03 89.5613
2010 12 4 2011 03 2.16453
2011 12 4 2012 03 0.242685
2012 12 4 2013 03 167.85
2013 12 4 2014 03 40.3577
2014 12 4 2015 03 0.12123
2015 12 4 2016 03 1.23024
2016 12 4 2017 03 2.98481
