xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	5.4241947975436124
1983	6.0225883935418656
1984	5.0701521093768678
1985	5.4637187347976530
1986	5.3996680836102779
1987	6.3382132954011210
1988	5.6174304727257507
1989	5.2001980237850809
1990	5.8355035599435645
1991	5.8147943263289941
1992	7.0010318278981156
1993	6.0155865919363807
1994	5.6604725403909288
1995	6.0112911589977838
1996	5.3286891449038354
1997	6.5877899779918678
1998	6.1681863461091231
1999	5.1689433869925043
2000	4.9751629511601907
2001	6.6823124570326664
2002	5.3679725088421799
2003	6.0688822606100823
2004	6.2720926466116289
2005	5.8506194437104027
2006	5.5580923540053151
2007	5.9394494251250602
2008	5.7293857408552471
2009	5.7976953290287776
2010	5.9916125331873769
2011	4.5241923047202235
2012	5.1854423819799287
2013	4.8203730595785155
2014	4.6228370745794800
2015	5.2505785041484501
2016	6.1357919096325251
