xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	5.1941700712204408
1983	4.7160863412121454
1984	5.4450328242746000
1985	6.9936695711321395
1986	7.1839644603212367
1987	5.9308819876890917
1988	5.1062308683835447
1989	4.9783063719975349
1990	5.7538670757610619
1991	5.5509766232485953
1992	5.4480186986026826
1993	5.3505325527855163
1994	5.5105788810860128
1995	5.1763803219523838
1996	7.2895488433678324
1997	5.9644782176678106
1998	5.3223547891567398
1999	4.6961767411619828
2000	5.9454578593621230
2001	5.2086702530336435
2002	5.5525561718505898
2003	5.8359196714199273
2004	5.3244937806148211
2005	4.9445788517346294
2006	4.9609586065226505
2007	5.4290853050349996
2008	4.9031278592227796
2009	5.6269216654225209
2010	4.7395656526402909
2011	5.2176295632381375
2012	4.8828504180228709
2013	5.3366251721951006
2014	4.8580080220227071
2015	5.2690273084519870
2016	5.3866423979554146
