xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	5.4386973943113990
1983	4.8353828312659770
1984	4.1673688133303441
1985	4.8886783374823803
1986	5.7109524948418127
1987	5.7931690669427560
1988	5.2493764646202044
1989	5.2069971116867668
1990	6.1429097294982631
1991	5.7525409673940668
1992	5.7906470336525828
1993	5.5008623957039395
1994	5.6594596268347885
1995	5.3192685136582805
1996	5.5461374168055775
1997	5.7400428489428297
1998	5.5601920347696598
1999	4.8143469434995421
2000	5.0264537971126755
2001	5.2120680429414339
2002	5.1807181922698859
2003	5.3800093458162737
2004	5.3429936577980000
2005	5.0463574582752138
2006	5.1517388302096796
2007	5.8316032458630165
2008	5.0713305320858009
2009	5.3388431437101778
2010	5.0834017906197237
2011	4.2587142440396715
2012	4.8860436740644344
2013	5.6053938029434471
2014	5.0053342934650997
2015	5.2609367490419672
2016	5.6473814420683617
