xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	07.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	5.1801487368026002
1983	5.6072051993541336
1984	4.1193266251681662
1985	5.0224058197819232
1986	5.7434166570949809
1987	5.4232731107142076
1988	4.5053094956096329
1989	4.9496006342589771
1990	4.5377564952951861
1991	5.1398758767261024
1992	5.9679987318079171
1993	4.8789190516932903
1994	5.2011839421895223
1995	5.1795816137088817
1996	4.5063883093136567
1997	5.8203971520170956
1998	4.9276316201232655
1999	4.7149234131364475
2000	4.6988552253272440
2001	4.6240002245715468
2002	4.6261122652367943
2003	4.8536165584679178
2004	5.5954744229740134
2005	5.0903442540931527
2006	4.1701540599460225
2007	5.3559666943447235
2008	3.9858395913165339
2009	3.8416740696142613
2010	4.4652477199276612
2011	4.0012108221453522
2012	4.6559261378421226
2013	4.4768993414502827
2014	4.3359856862951096
2015	5.8017865255151824
2016	5.4672014831149971
