xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	4.5641941204454834
1983	6.4010685379579737
1984	4.3679734657776965
1985	5.1886374620904760
1986	5.5069319435911224
1987	6.4241508109503469
1988	5.4853166474619837
1989	5.5021160078856326
1990	6.6076216031891519
1991	5.4396640869595707
1992	8.0853682112338916
1993	6.7354723563974170
1994	5.6823280191151211
1995	5.5870051711621276
1996	3.6592029770735768
1997	5.5767390642227834
1998	5.1013888217619439
1999	4.2673185373033284
2000	4.1726237493910334
2001	5.7303304428144317
2002	4.7297191260099867
2003	4.6114534508255005
2004	5.5021272719582548
2005	5.3996100504764950
2006	4.8278400006164750
2007	6.5126284460790860
2008	4.3135586978811418
2009	5.4851081556074694
2010	5.8235327307895526
2011	4.2380510375219895
2012	5.6478211456738094
2013	5.1059847929407276
2014	5.7753820571087919
2015	6.5232459196536201
2016	5.8832051295122483
