xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	03.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	5.4735734638774298
1983	5.8631020456515497
1984	5.1234842881148346
1985	5.9988130422284849
1986	6.1624919678882453
1987	6.6165290018680789
1988	5.6483622821082538
1989	5.7366675387182928
1990	5.4602809147765861
1991	5.3339733610338458
1992	8.0351126841162888
1993	6.1078476652618594
1994	5.3712037911554438
1995	5.4760280862004445
1996	5.0548154185424030
1997	6.2285048110591115
1998	5.6664045803399814
1999	5.2609069391249692
2000	4.9811028567151947
2001	6.1842905324640718
2002	5.4871571746913137
2003	5.5862462523261236
2004	5.0825572850780585
2005	6.0372168708028902
2006	5.0991460171762899
2007	4.9401372396818717
2008	5.3007694493281061
2009	4.9158876850328612
2010	6.9209303599729042
2011	5.0832257536420613
2012	5.6453767374257033
2013	4.7856843567586500
2014	4.9333752400432358
2015	4.8558040351273268
2016	5.4884952517412344
