xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	14.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	5.3196508510764184
1983	4.7056078364391691
1984	7.8188208885009747
1985	5.0881344033249194
1986	6.6905432119425621
1987	5.8870076591913634
1988	5.3277917385207605
1989	5.2719039671510863
1990	5.5228865044949460
1991	6.5848707416061298
1992	6.0555556854515391
1993	5.4730753478444987
1994	5.9638834724502097
1995	4.9351149580718214
1996	5.1885524041421069
1997	5.7276831452868500
1998	5.4572422892548165
1999	4.9364472920691043
2000	6.2333113528565836
2001	5.4885251828609585
2002	5.6766182372629084
2003	5.3816902198499550
2004	5.8899727948256784
2005	5.1737758134469489
2006	5.2625785724770999
2007	5.2635536462637491
2008	4.7234234487092870
2009	6.3812001338765274
2010	4.6044030056789449
2011	4.6008221438342325
2012	5.0405587672688261
2013	4.9500933850938296
2014	4.8946045420910016
2015	5.6141699406167209
2016	5.3039863948809840
