xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	3.9982719075903539
1983	4.8080810784964152
1984	4.9092256971289130
1985	4.1933300017129049
1986	4.5811596935660015
1987	5.6240217346985801
1988	6.5451386568507557
1989	4.6845436144059809
1990	5.5952867201872118
1991	4.1777187225809040
1992	5.2413522410737086
1993	3.8086189561342110
1994	4.1721217688971493
1995	4.0574637214116533
1996	4.3882427946577556
1997	5.2373509201055581
1998	3.9303188165477194
1999	4.6586717578675083
2000	3.5797430167789770
2001	4.5269116197528394
2002	6.1364022387167712
2003	4.7664111654417836
2004	5.0997188134724443
2005	4.4847580741247812
2006	3.9571026995900227
2007	6.0444922146950493
2008	4.1815654115207801
2009	3.9379177558487872
2010	5.1126784659200961
2011	2.5616862026213849
2012	3.9620289854205533
2013	3.4952929274651234
2014	3.1654409979134628
2015	4.2329747971625462
2016	4.4906479819044156
