xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1982	1.0584141739581072
1983	0.99033547269740430
1984	-4.3353203315610891
1985	2.0763913995475756
1986	0.18591421155984322
1987	1.5981107382196762
1988	1.1015450324660601
1989	-5.9644628413611818
1990	3.8474737414229070
1991	-0.48267326027404911
1992	2.4224830984809853
1993	1.6882680565742101
1994	-0.84564022758494173
1995	3.4859034577515025
1996	0.86450006588686246
1997	2.6376649925844182
1998	-6.1101603934873463
1999	2.4159793510772141
2000	-4.1466460111446048
2001	1.6566026449121960
2002	3.4669670478781169
2003	2.4455267706944168
2004	2.5291014561108494
2005	4.4526242941104472
2006	2.7636732566298821
2007	4.1294040509739895
2008	-0.53181189327855549
2009	-3.4992904862346892
2010	4.1464913533234604
2011	3.8416861924329693
2012	-3.5515622559411790
2013	9.7938826478472185E-002
2014	0.75808366369702052
2015	-2.4440164317575053
2016	-6.1326577118750354
