xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1982	2.7330656003484419
1983	-4.9212321380384783E-002
1984	-5.2889036517616788
1985	0.41448548548078734
1986	-1.8506472406316501
1987	4.3285619136356326
1988	1.1608803559584373
1989	-5.4769635772988314
1990	1.2879819590645880
1991	-2.3085438784199446
1992	6.0534574082482386
1993	3.3323151294346021
1994	-1.2221008623306542
1995	-0.65078863987885516
1996	0.68276720937754753
1997	2.9953730119941335
1998	2.4560440479056411
1999	-1.3499578560834968
2000	-6.0669776443494108
2001	-9.2057071143195446E-002
2002	0.28269714057978701
2003	2.3355464304400373
2004	5.8378868114200815
2005	5.6652985323911000
2006	0.61346305743341811
2007	2.0983670586348859
2008	4.1887371884537208
2009	-3.9295926073121445
2010	5.4331735243810799
2011	-7.0931495373912377
2012	-6.1535969307125837
2013	-0.80256268980233081
2014	-3.7927319923846987
2015	-4.1247982268363490
2016	-2.3034826688423871
