xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1982	5.4458813291912396
1983	1.9302303276632173
1984	0.22728305415106131
1985	4.2578535233955330
1986	4.1837427542814876
1987	5.2707097691041493
1988	5.2588733112370161
1989	4.6375586835513554
1990	4.6744292561462677
1991	3.8293501689879683
1992	3.3775189120909843
1993	2.7163132577256985
1994	3.8386417731879949
1995	4.8633853262044235
1996	5.0788210011530515
1997	3.1846104867439413
1998	4.8329000388144037
1999	2.5615342112358732
2000	2.9887702329188301
2001	3.5604982720496769
2002	0.59096958981288861
2003	3.7238838239446563
2004	2.3961516607465838
2005	-0.20884133512686986
2006	4.4705897752122894
2007	3.8537832579868527
2008	3.5246354822809280
2009	1.8021743253339171
2010	5.4592275216756976
2011	5.7913679794013744
2012	5.3024079683041254
2013	6.3080636812354083
2014	6.0014047153269381
2015	2.9376157565807430
2016	1.3294860414962866
