xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	5.1050744395218848
1983	5.2297741579126455
1984	4.3793324549349268
1985	5.6731668697025857
1986	4.8159376374517384
1987	5.6881200091813140
1988	5.1231949686035669
1989	5.2999055055524735
1990	5.8133197947894626
1991	4.9162712694759971
1992	6.2724117740987078
1993	5.5093815536359170
1994	4.9434306360230824
1995	5.5002923323130073
1996	4.7013296094097514
1997	6.9342443891802681
1998	5.6775594206257489
1999	5.9414268309402916
2000	4.7178673581321151
2001	5.9831564297647626
2002	5.1105078600176110
2003	5.0361198860741112
2004	5.1600495543946883
2005	5.7279807218371630
2006	4.8081946176441397
2007	6.0697897850096201
2008	5.0757676575672521
2009	4.9398266771790951
2010	5.6390080418447459
2011	4.4765575944144160
2012	5.5859419105832675
2013	4.3636007405183150
2014	4.3147809226761398
2015	4.6076056752620715
2016	5.7911909137271653
