xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	12.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	5.4518432256128566
1983	5.2299781991719598
1984	5.3657516559594187
1985	5.1879071839546747
1986	6.1133789225188373
1987	5.9794738330190906
1988	5.3465650867183196
1989	5.2544170418340892
1990	5.3311153829228068
1991	5.8194274464011730
1992	5.6049409928291363
1993	5.3928632302959425
1994	4.8788984265880506
1995	5.1892463859499296
1996	5.8568400037908415
1997	6.0099632714424418
1998	5.6937419600970394
1999	4.5164538591333354
2000	6.5606238089112541
2001	5.7483539333083415
2002	5.4795440991055617
2003	5.1074642406608994
2004	6.7360029056503254
2005	4.9255460540051912
2006	4.6943693449486918
2007	5.2298667071625387
2008	5.3611580293871031
2009	5.3453813965037247
2010	4.8299954987991880
2011	5.1389367659478378
2012	4.0987210290339648
2013	5.0315741742041524
2014	4.8149569882010743
2015	5.4992309818585952
2016	5.7298679340716880
