xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	5.6582767647432721
1983	5.7109871516615369
1984	4.9620815665547271
1985	5.6405931857119915
1986	5.5048678195263605
1987	6.3867780605719107
1988	5.6128224292392419
1989	5.3965921179538388
1990	6.1008818933717750
1991	5.6450383871341607
1992	6.6407645170914860
1993	6.2275635565235099
1994	5.4184915378348562
1995	5.8383057596532151
1996	5.2280550640331613
1997	6.5313116728693350
1998	5.8863733169063135
1999	5.3955701555737132
2000	4.8678129368850369
2001	6.1890913938572876
2002	5.5756633620681333
2003	5.5739976657953694
2004	6.2597039225414282
2005	5.8171099973684948
2006	5.3025359442986151
2007	5.9422658650963545
2008	5.3375146296052574
2009	5.9417502692974313
2010	5.9838743011045743
2011	4.6071222957728670
2012	5.5008949034215142
2013	5.1163292729906171
2014	5.0723626110547970
2015	5.4965461497612518
2016	6.0686395221269995
