xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	4.3811301413115142
1983	2.2666183748099975
1984	2.2556283954102487
1985	3.7047114929149245
1986	4.4978134276265198
1987	5.0418645713001737
1988	3.4987679887309997
1989	3.7857257219542637
1990	5.4281612177260534
1991	5.1611563689222955
1992	5.2353669935635434
1993	4.8976012199216434
1994	4.3491438072922470
1995	4.4202182246647563
1996	4.6093348406742658
1997	4.6083035125126823
1998	-2.0787030847026249
1999	-2.0774239157232990
2000	-1.8774031184404021
2001	2.7763089600382669
2002	3.3170320916388398
2003	2.7984525017568149
2004	3.0573751108125737
2005	3.3572278168441096
2006	2.6783877676363459
2007	3.7588319409848867
2008	2.1808953890149745
2009	4.2824239365826475
2010	2.8501685948057229
2011	-2.3297958574417321
2012	0.82629671770467494
2013	0.26813626704226712
2014	3.1554288966727349
2015	2.6318411022274208
2016	3.6675848832099609
