xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	2.8762098649696601
1983	2.8803028911957496
1984	-5.5657302571083891
1985	2.1616996041186578
1986	3.0389435798426279
1987	0.62229347431782145
1988	2.6017121518141719
1989	1.5323171360271854
1990	1.9640051191427870
1991	2.7219841429354492
1992	4.3658159125346394
1993	-3.8629163299916280E-002
1994	2.3824894572068551
1995	1.5504357019228086
1996	1.2163842618462644
1997	2.0880783277280495
1998	1.1026389177740072
1999	-1.2946153241130289
2000	2.4319916473300731
2001	-2.2112176724073178
2002	2.4175049119886971
2003	1.5610384750380519
2004	4.8041866927384476
2005	-0.50068712196777576
2006	-1.2166219693617959
2007	3.8930600103230040
2008	0.79324927246641974
2009	0.90005861321831582
2010	2.7335196836275175
2011	-6.5455429265412555
2012	-5.9546521730022839
2013	0.26210836010186123
2014	-0.94518791211184916
2015	3.3607782315581511
2016	3.3335390731464392
