xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	3.7476168619266650
1983	3.9976134692463594
1984	3.3087151320745196
1985	5.0425802224808844
1986	3.2812945672724849
1987	6.1710922171386331
1988	4.0358792948375211
1989	4.2198262640490780
1990	5.1768325394782231
1991	4.2520632105395109
1992	6.3348654023532660
1993	4.6703844436087394
1994	3.5630553523445414
1995	3.6945567688205356
1996	3.3444562024494138
1997	4.8023479890465905
1998	4.7736597193955745
1999	3.6248160710157018
2000	4.5088335999459348
2001	4.8667677465221386
2002	4.5422605162065173
2003	3.3041780061791579
2004	3.6399311632268612
2005	4.4876402906497406
2006	3.5017408872816453
2007	3.1394285692531989
2008	4.8964532711974744
2009	3.0202663082930843
2010	4.8914616560158173
2011	3.3338688791319280
2012	2.8480652634145076
2013	2.3911107656757880
2014	1.9590466374360362
2015	3.1145996833662188
2016	4.0521150281254563
