xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	13.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	3.6555333432790533
1983	3.4600785733322077
1984	4.0377746971097315
1985	3.5293716664049049
1986	5.5439064029919649
1987	4.9151361279661065
1988	3.5321023227826456
1989	3.0081948078975955
1990	3.5949238398354915
1991	6.5168323204612379
1992	4.2556817143777339
1993	3.9230653421813737
1994	3.6306572847441752
1995	3.4422247575255644
1996	4.2848045916137822
1997	3.4415022963186273
1998	2.8460586113686661
1999	2.6424043660977174
2000	3.2920832304254550
2001	3.5798220922363782
2002	3.6017939462623056
2003	1.8194355953334729
2004	4.4207381611798180
2005	3.3117318182854345
2006	2.6051523222154858
2007	4.0351355710189329
2008	2.6267405514690880
2009	3.0896382389935590
2010	3.4413185751340425
2011	2.6098368292234664
2012	2.2967432305371487
2013	3.0289727680051954
2014	3.0171798926586932
2015	5.4882255829344802
2016	4.0101485277989575
