xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1982	2.8582221201186027
1983	2.7207838748321760
1984	2.2306992428867396
1985	3.4288808507428423
1986	1.9583753293325898
1987	4.5351578134831687
1988	2.2852233314115087
1989	2.1989763025619276
1990	4.4278070196794843
1991	1.6271716967762846
1992	4.5436913851050065
1993	3.2564863734754224
1994	0.21321657529962179
1995	-3.0035009324159909
1996	-1.5203816225588591
1997	3.2612870377972234
1998	2.6719908476358083
1999	2.1165621637855718
2000	7.9099982198199488
2001	4.9584434111689006
2002	3.0369876354428005
2003	1.8699782654512163
2004	4.9285710714503868
2005	3.9240072842356373
2006	2.4234570709267960
2007	4.0061708963776308
2008	1.8772766464175743
2009	2.2348957026292404
2010	3.7149801366321986
2011	2.8243304768222042
2012	0.67013367749196151
2013	-0.98585487032512420
2014	1.4952281741289020
2015	3.1400862994830390
2016	2.7580826780548819
