xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1982	3.3802065526469529
1983	2.5683332642712520
1984	1.7072017112585676
1985	3.7545734568440752
1986	1.9673735281228417
1987	4.0679928637936609
1988	2.2448389483548601
1989	2.1500075964412950
1990	4.3131940840358389
1991	1.9230598684925080
1992	4.2371555988682603
1993	3.6402480010287608
1994	0.42480726212279762
1995	-3.1823122814482248
1996	-1.4425955101642334
1997	3.2747337491482709
1998	2.5141086887890931
1999	1.4276935675687816
2000	7.5916761318133954
2001	4.9148923896123593
2002	3.4921192286191181
2003	1.7253496173385670
2004	5.1632133050938211
2005	4.2737336467661882
2006	2.7262601693013333
2007	4.0001422112262768
2008	2.0525823737545466
2009	2.2867996356155418
2010	2.8046556055659151
2011	3.2641582321197449
2012	0.39390489065307221
2013	-0.87018569295512904
2014	1.1310841839511947
2015	2.7747466474282634
2016	2.2793062473166286
