xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	07.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1982	5.8097119112619584
1983	0.80057083862049927
1984	-2.4280836482792152
1985	4.5222090777309445
1986	4.3930054453610623
1987	2.6110795987322444
1988	2.0529120248574380
1989	5.5724862438777079
1990	6.3931447171048488
1991	6.4112423777577598
1992	5.5811344928702757
1993	3.6475199187434186
1994	1.1497428096808613
1995	3.3328288847566752
1996	3.1592046228869495
1997	4.8999469633923383
1998	1.2903750048230340
1999	6.4903815613219056
2000	3.4369926394961632
2001	3.0155849360565834
2002	-0.23934128618486472
2003	3.3638700738233052
2004	2.7130859611522147
2005	2.5949218720739324
2006	1.3941532198381410
2007	3.5017075882364432
2008	2.2089722343334293
2009	2.7812582406115109
2010	3.1895191713929929
2011	-0.40803307847019443
2012	1.6150228350283908
2013	0.32445592639539989
2014	1.1141349145314539
2015	4.2152475125345976
2016	2.9531625859630628
