Y	M	L	ENSO	(m,m0)_(CV)
2001 08 3 0 0.347056
2002 08 3 1 6.78216
2003 08 3 0 1.76318
2004 08 3 1 5.68589
2005 08 3 0 0.956846
2006 08 3 0 0.438919
2007 08 3 0 7.40517
2008 08 3 0 0.0540156
2009 08 3 1 0.63945
2010 08 3 1 17.7045
2011 08 3 0 0.000868433
2012 08 3 1 0.00290832
2013 08 3 0 2.59381
2014 08 3 0 3.16831
2015 08 3 1 11.1743
2016 08 3 0 2.45881
1983 09 4 0 20.3755
1984 09 4 0 15.0461
1985 09 4 0 14.3893
1986 09 4 1 21.4506
1987 09 4 1 22.9089
1988 09 4 1 2.41198
1989 09 4 0 6.71454
1990 09 4 0 749.927
1991 09 4 1 65.8282
1992 09 4 0 186.95
1993 09 4 1 52.1465
1994 09 4 1 4.13082
1995 09 4 0 69.5784
1996 09 4 0 36.8303
1997 09 4 1 165.971
1998 09 4 0 0.0432006
1999 09 4 1 0.14166
2000 09 4 0 0.00428376
2001 09 4 0 0.00814784
2002 09 4 1 27.6401
2003 09 4 0 2.58565
2004 09 4 1 51.3434
2005 09 4 0 191.676
2006 09 4 1 0.00621551
2007 09 4 1 153.051
2008 09 4 0 1.11946
2009 09 4 1 11.2686
2010 09 4 1 38.5064
2011 09 4 0 0.455588
2012 09 4 1 0.0142833
2013 09 4 0 6.43141
2014 09 4 1 0.215988
2015 09 4 1 680.433
2016 09 4 0 11.7515
1983 07 0 0 57.1 104.9
1984 07 0 0 0.0 1.10
1985 07 0 0 85.9 471.7
1986 07 0 0 264.3 496.6
1987 07 0 1 167.9 742.9
1988 07 0 1 100.8 70.9
1989 07 0 0 10.2 344.3
1990 07 0 0 27.4 352.9
1991 07 0 1 251.9 2025
1992 07 0 1 522.5 1898
1993 07 0 1 21.9 284.4
1994 07 0 0 15.0 61.1
1995 07 0 0 30.9 232.5
1996 07 0 0 10.0 78.0
1997 07 0 1 115.5 841.3
1998 07 0 1 30.7 8.39
1999 07 0 1 8.20 262.9
2000 07 0 0 153.5 92.6
2001 07 0 0 0.096 20.2
2002 07 0 1 518.3 151.8
2003 07 0 0 30.3 662.4
2004 07 0 1 175.3 109.9
2005 07 0 0 10.0 102.2
2006 07 0 0 0.594 9.90
2007 07 0 0 453.9 941.6
2008 07 0 0 15.3 250.6
2009 07 0 1 45.7 169.2
2010 07 0 1 194.9 115.5
2011 07 0 0 0.0 0.100
2012 07 0 1 0.0 0.002
2013 07 0 0 102.2 66.7
2014 07 0 0 11.1 73.4
2015 07 0 1 212.9 746.1
2016 07 0 0 67.4 1744
1983 07 1 0 19.729
1984 07 1 0 0.339738
1985 07 1 0 27.9085
1986 07 1 0 27.5086
1987 07 1 1 82.4138
1988 07 1 1 7.65207
1989 07 1 0 89.3299
1990 07 1 0 107.595
1991 07 1 1 685.468
1992 07 1 1 234.61
1993 07 1 1 36.354
1994 07 1 0 27.2661
1995 07 1 0 28.6611
1996 07 1 0 14.7048
1997 07 1 1 220.375
1998 07 1 1 0.976712
1999 07 1 1 40.7597
2000 07 1 0 15.505
2001 07 1 0 2.54748
2002 07 1 1 16.7884
2003 07 1 0 254.797
2004 07 1 1 19.1555
2005 07 1 0 12.2099
2006 07 1 0 0.917791
2007 07 1 0 279.248
2008 07 1 0 75.7978
2009 07 1 1 44.3623
2010 07 1 1 30.2006
2011 07 1 0 0.00232354
2012 07 1 1 -1.87176e-05
2013 07 1 0 6.83187
2014 07 1 0 8.68026
2015 07 1 1 271.069
2016 07 1 0 50.9242
1983 08 2 0 38.6319
1984 08 2 0 -8.88386e-05
1985 08 2 0 1.65104
1986 08 2 0 10.3011
1987 08 2 1 24.5758
1988 08 2 1 42.7307
1989 08 2 0 2.46486
1990 08 2 0 4.31577
1991 08 2 1 10.7291
1992 08 2 0 607.549
1993 08 2 0 71.0923
1994 08 2 1 3.1466
1995 08 2 0 2.25391
1996 08 2 0 0.261539
1997 08 2 1 6.01802
1998 08 2 1 2.65003
1999 08 2 1 6.09252
2000 08 2 0 53.7566
2001 08 2 0 0.0964846
2002 08 2 1 244.088
2003 08 2 0 0.672668
2004 08 2 1 8.19272
2005 08 2 0 0.226577
2006 08 2 0 0.111994
2007 08 2 0 35.5973
2008 08 2 0 0.653004
2009 08 2 1 1.97168
2010 08 2 1 0.0373468
2011 08 2 0 0.000636941
2012 08 2 1 0.0136752
2013 08 2 0 75.1533
2014 08 2 0 15.6757
2015 08 2 1 12.1077
2016 08 2 0 3.20951
1983 09 3 0 39.4247
1984 09 3 0 19.3534
1985 09 3 0 33.5467
1986 09 3 1 8.28955
1987 09 3 1 47.4298
1988 09 3 1 30.7841
1989 09 3 0 8.18299
1990 09 3 0 67.3222
1991 09 3 1 71.0065
1992 09 3 0 398.448
1993 09 3 1 36.7891
1994 09 3 1 14.6095
1995 09 3 0 69.8093
1996 09 3 0 32.4306
1997 09 3 1 29.9892
1998 09 3 0 0.0539196
1999 09 3 1 0.147522
2000 09 3 0 0.0322785
2001 09 3 0 0.0060819
2002 09 3 1 11.1561
2003 09 3 0 2.4592
2004 09 3 1 82.0236
2005 09 3 0 1090.77
2006 09 3 1 0.00201874
2007 09 3 1 52.5251
2008 09 3 0 6.47619
2009 09 3 1 8.52441
2010 09 3 1 129.236
2011 09 3 0 0.57299
2012 09 3 1 0.0113388
2013 09 3 0 13.2067
2014 09 3 1 2.09116
2015 09 3 1 17.5135
2016 09 3 0 9.42844
1983 10 4 0 8.10437
1984 10 4 1 18.82
1985 10 4 0 18.1008
1986 10 4 1 113.63
1987 10 4 1 172.416
1988 10 4 1 11.4209
1989 10 4 0 44.9966
1990 10 4 0 180.119
1991 10 4 1 156.397
1992 10 4 0 175.359
1993 10 4 1 199.621
1994 10 4 1 101.847
1995 10 4 1 62.2302
1996 10 4 0 61.2976
1997 10 4 1 185.259
1998 10 4 1 3.32448
1999 10 4 1 0.0812319
2000 10 4 1 0.195769
2001 10 4 0 12.7105
2002 10 4 1 8.13055
2003 10 4 0 49.6295
2004 10 4 1 37.5011
2005 10 4 0 40.4053
2006 10 4 1 3.36051
2007 10 4 1 26.5573
2008 10 4 0 12.2512
2009 10 4 1 4.31919
2010 10 4 1 46.5606
2011 10 4 1 0.110689
2012 10 4 0 6.62967
2013 10 4 0 4.70269
2014 10 4 1 44.0459
2015 10 4 1 4.7822
2016 10 4 1 118.005
1983 08 0 0 8.52 57.1
1984 08 0 0 7.16 0.0
1985 08 0 0 31.2 85.9
1986 08 0 0 12.5 264.3
1987 08 0 1 33.2 167.9
1988 08 0 1 11.6 100.8
1989 08 0 0 0.505 10.2
1990 08 0 0 151.4 27.4
1991 08 0 1 497.9 251.9
1992 08 0 0 301.5 522.5
1993 08 0 0 11.5 21.9
1994 08 0 1 3.05 15.0
1995 08 0 0 578.9 30.9
1996 08 0 0 41.3 10.0
1997 08 0 1 43.2 115.5
1998 08 0 1 0.0 30.7
1999 08 0 1 0.0 8.20
2000 08 0 0 0.0 153.5
2001 08 0 0 0.0 0.096
2002 08 0 1 16.6 518.3
2003 08 0 0 1.00 30.3
2004 08 0 1 146.0 175.3
2005 08 0 0 2672 10.0
2006 08 0 0 0.0 0.594
2007 08 0 0 1821 453.9
2008 08 0 0 30.1 15.3
2009 08 0 1 39.3 45.7
2010 08 0 1 48.5 194.9
2011 08 0 0 0.041 0.0
2012 08 0 1 0.0 0.0
2013 08 0 0 8.21 102.2
2014 08 0 0 0.110 11.1
2015 08 0 1 4.80 212.9
2016 08 0 0 54.1 67.4
1983 08 1 0 1.03102
1984 08 1 0 0.00196664
1985 08 1 0 17.9644
1986 08 1 0 26.9681
1987 08 1 1 28.5506
1988 08 1 1 1.62944
1989 08 1 0 1.16871
1990 08 1 0 1.71479
1991 08 1 1 50.8065
1992 08 1 0 146.708
1993 08 1 0 5.69664
1994 08 1 1 1.93243
1995 08 1 0 19.0326
1996 08 1 0 1.31666
1997 08 1 1 16.6473
1998 08 1 1 3.16189
1999 08 1 1 7.10367
2000 08 1 0 64.8475
2001 08 1 0 0.775797
2002 08 1 1 20.6867
2003 08 1 0 1.11994
2004 08 1 1 6.4389
2005 08 1 0 0.215625
2006 08 1 0 0.250747
2007 08 1 0 1.66566
2008 08 1 0 0.240668
2009 08 1 1 0.959538
2010 08 1 1 4.24173
2011 08 1 0 0.00242224
2012 08 1 1 0.0148886
2013 08 1 0 1.91768
2014 08 1 0 16.2035
2015 08 1 1 50.1592
2016 08 1 0 0.63032
1983 09 2 0 4.83168
1984 09 2 0 24.3163
1985 09 2 0 233.229
1986 09 2 1 19.3304
1987 09 2 1 6.46397
1988 09 2 1 1.93559
1989 09 2 0 2.16264
1990 09 2 0 202.683
1991 09 2 1 3053.08
1992 09 2 0 3177.76
1993 09 2 1 109.086
1994 09 2 1 124.745
1995 09 2 0 71.6806
1996 09 2 0 14.4637
1997 09 2 1 641.645
1998 09 2 0 0.563834
1999 09 2 1 2.81015
2000 09 2 0 0.0973414
2001 09 2 0 0.552873
2002 09 2 1 5.95605
2003 09 2 0 0.0922389
2004 09 2 1 31.1272
2005 09 2 0 226.525
2006 09 2 1 0.00102255
2007 09 2 1 4.97128
2008 09 2 0 10.893
2009 09 2 1 0.869685
2010 09 2 1 3.72206
2011 09 2 0 0.685204
2012 09 2 1 0.00663364
2013 09 2 0 3.22545
2014 09 2 1 4.95481
2015 09 2 1 4.88996
2016 09 2 0 14.3816
1983 10 3 0 9.6682
1984 10 3 1 7.40116
1985 10 3 0 31.9196
1986 10 3 1 73.4199
1987 10 3 1 164.682
1988 10 3 1 25.6392
1989 10 3 0 45.0032
1990 10 3 0 202.879
1991 10 3 1 222.076
1992 10 3 0 199.383
1993 10 3 1 125.143
1994 10 3 1 81.0391
1995 10 3 1 61.6177
1996 10 3 0 68.3447
1997 10 3 1 136.292
1998 10 3 1 0.859085
1999 10 3 1 0.136589
2000 10 3 1 0.226124
2001 10 3 0 13.6624
2002 10 3 1 27.8547
2003 10 3 0 17.4545
2004 10 3 1 23.9089
2005 10 3 0 28.7501
2006 10 3 1 22.8819
2007 10 3 1 28.8346
2008 10 3 0 4.0929
2009 10 3 1 93.7554
2010 10 3 1 12.4773
2011 10 3 1 0.0771525
2012 10 3 0 3.99529
2013 10 3 0 2.54216
2014 10 3 1 32.9948
2015 10 3 1 9.84666
2016 10 3 1 36.4239
1983 11 4 1 182.015
1984 11 4 1 65.3042
1985 11 4 0 105.524
1986 11 4 1 95.0055
1987 11 4 1 22.0414
1988 11 4 1 23.0146
1989 11 4 0 9.02425
1990 11 4 0 48.0159
1991 11 4 1 120.527
1992 11 4 0 32.2704
1993 11 4 1 63.8912
1994 11 4 1 66.4306
1995 11 4 1 23.8659
1996 11 4 0 50.3515
1997 11 4 1 30.3604
1998 11 4 1 1.97747
1999 11 4 1 0.00454683
2000 11 4 1 26.4163
2001 11 4 0 31.3342
2002 11 4 1 56.007
2003 11 4 1 4.10728
2004 11 4 1 31.2378
2005 11 4 0 35.1157
2006 11 4 1 10.6839
2007 11 4 1 149.345
2008 11 4 0 14.6066
2009 11 4 1 24.529
2010 11 4 1 68.6705
2011 11 4 1 3.79156
2012 11 4 0 20.4891
2013 11 4 0 0.135703
2014 11 4 1 7.25408
2015 11 4 1 137.586
2016 11 4 0 71.054
1983 09 0 0 0.338 8.52
1984 09 0 0 3.16 7.16
1985 09 0 0 13.8 31.2
1986 09 0 1 327.7 12.5
1987 09 0 1 66.8 33.2
1988 09 0 1 258.7 11.6
1989 09 0 0 81.6 0.505
1990 09 0 0 955.7 151.4
1991 09 0 1 295.2 497.9
1992 09 0 0 148.3 301.5
1993 09 0 1 40.2 11.5
1994 09 0 1 38.7 3.05
1995 09 0 0 271.2 578.9
1996 09 0 0 195.1 41.3
1997 09 0 1 12.7 43.2
1998 09 0 0 0.0 0.0
1999 09 0 1 0.0 0.0
2000 09 0 0 0.0 0.0
2001 09 0 0 18.6 0.0
2002 09 0 1 15.3 16.6
2003 09 0 0 9.34 1.00
2004 09 0 1 26.5 146.0
2005 09 0 0 115.5 2672
2006 09 0 1 2.94 0.0
2007 09 0 1 240.6 1821
2008 09 0 0 53.9 30.1
2009 09 0 1 17.0 39.3
2010 09 0 1 286.7 48.5
2011 09 0 0 0.0 0.041
2012 09 0 1 0.074 0.0
2013 09 0 0 0.048 8.21
2014 09 0 1 22.3 0.110
2015 09 0 1 0.150 4.80
2016 09 0 0 268.1 54.1
1983 09 1 0 10.2163
1984 09 1 0 320.514
1985 09 1 0 475.653
1986 09 1 1 1477.06
1987 09 1 1 535.162
1988 09 1 1 6.85725
1989 09 1 0 1.17781
1990 09 1 0 699.135
1991 09 1 1 80.3728
1992 09 1 0 279.394
1993 09 1 1 33.4369
1994 09 1 1 71.6517
1995 09 1 0 7.33707
1996 09 1 0 162.163
1997 09 1 1 0.880422
1998 09 1 0 0.0356971
1999 09 1 1 0.572241
2000 09 1 0 0.648087
2001 09 1 0 0.0208974
2002 09 1 1 54.6017
2003 09 1 0 10.1876
2004 09 1 1 9.70173
2005 09 1 0 54.2814
2006 09 1 1 0.0890968
2007 09 1 1 4.80865
2008 09 1 0 6.75427
2009 09 1 1 3.207
2010 09 1 1 0.0907686
2011 09 1 0 0.0248722
2012 09 1 1 0.332961
2013 09 1 0 2.19275
2014 09 1 1 0.6745
2015 09 1 1 2.22827
2016 09 1 0 13.7875
1983 10 2 0 1.48204
1984 10 2 1 5.4915
1985 10 2 0 14.3381
1986 10 2 1 48.4681
1987 10 2 1 104.051
1988 10 2 1 15.4356
1989 10 2 0 18.1803
1990 10 2 0 510.48
1991 10 2 1 536.386
1992 10 2 0 21.1602
1993 10 2 1 40.6017
1994 10 2 1 50.1954
1995 10 2 1 57.8094
1996 10 2 0 14.8242
1997 10 2 1 423.628
1998 10 2 1 1.79597
1999 10 2 1 0.420205
2000 10 2 1 0.291799
2001 10 2 0 20.7852
2002 10 2 1 25.1964
2003 10 2 0 31.6871
2004 10 2 1 54.1721
2005 10 2 0 46.4154
2006 10 2 1 3.44218
2007 10 2 1 28.1178
2008 10 2 0 14.3431
2009 10 2 1 127.305
2010 10 2 1 38.5908
2011 10 2 1 0.326165
2012 10 2 0 4.57851
2013 10 2 0 1.99596
2014 10 2 1 73.2576
2015 10 2 1 98.9477
2016 10 2 1 28.2146
1983 11 3 1 0.749144
1984 11 3 1 86.0455
1985 11 3 0 81.1564
1986 11 3 1 279.814
1987 11 3 1 16.2497
1988 11 3 1 29.5651
1989 11 3 0 6.72538
1990 11 3 0 106.424
1991 11 3 1 95.3557
1992 11 3 0 48.8761
1993 11 3 1 129.437
1994 11 3 1 223.823
1995 11 3 1 28.8141
1996 11 3 0 35.8455
1997 11 3 1 45.9189
1998 11 3 1 3.28752
1999 11 3 1 0.0110523
2000 11 3 1 53.4905
2001 11 3 0 69.6866
2002 11 3 1 38.1748
2003 11 3 1 4.67811
2004 11 3 1 45.3219
2005 11 3 0 18.2673
2006 11 3 1 4.65297
2007 11 3 1 25.7698
2008 11 3 0 12.2899
2009 11 3 1 38.7687
2010 11 3 1 47.1733
2011 11 3 1 2.92328
2012 11 3 0 28.2018
2013 11 3 0 0.123165
2014 11 3 1 5.18118
2015 11 3 1 56.6337
2016 11 3 0 90.7139
1983 12 4 0 97.4333
1984 12 4 1 85.2716
1985 12 4 0 51.2522
1986 12 4 1 149.128
1987 12 4 1 76.5008
1988 12 4 1 45.6208
1989 12 4 0 21.109
1990 12 4 1 46.3765
1991 12 4 1 99.8143
1992 12 4 0 73.0635
1993 12 4 0 118.872
1994 12 4 1 34.5876
1995 12 4 1 48.9061
1996 12 4 0 63.1076
1997 12 4 1 103.538
1998 12 4 1 19.4743
1999 12 4 1 2.71763
2000 12 4 1 28.9179
2001 12 4 0 12.7516
2002 12 4 1 42.8729
2003 12 4 0 15.2696
2004 12 4 1 189.037
2005 12 4 1 23.9035
2006 12 4 1 8.75179
2007 12 4 1 39.5444
2008 12 4 1 36.1482
2009 12 4 1 20.1092
2010 12 4 1 13.9372
2011 12 4 1 0.529134
2012 12 4 0 3.81826
2013 12 4 0 12.6642
2014 12 4 1 21.7651
2015 12 4 1 80.3005
2016 12 4 0 51.7762
1983 10 0 0 75.9 0.338
1984 10 0 1 102.7 3.16
1985 10 0 0 212.5 13.8
1986 10 0 1 2566 327.7
1987 10 0 1 32.6 66.8
1988 10 0 1 35.1 258.7
1989 10 0 0 9.70 81.6
1990 10 0 0 123.4 955.7
1991 10 0 1 287.4 295.2
1992 10 0 0 49.4 148.3
1993 10 0 1 257.2 40.2
1994 10 0 1 347.8 38.7
1995 10 0 1 44.1 271.2
1996 10 0 0 37.9 195.1
1997 10 0 1 14.7 12.7
1998 10 0 1 1.01 0.0
1999 10 0 1 0.0 0.0
2000 10 0 1 90.1 0.0
2001 10 0 0 72.1 18.6
2002 10 0 1 62.7 15.3
2003 10 0 0 0.814 9.34
2004 10 0 1 25.8 26.5
2005 10 0 0 24.1 115.5
2006 10 0 1 0.471 2.94
2007 10 0 1 75.4 240.6
2008 10 0 0 18.9 53.9
2009 10 0 1 50.6 17.0
2010 10 0 1 77.1 286.7
2011 10 0 1 0.072 0.0
2012 10 0 0 29.3 0.074
2013 10 0 0 0.002 0.048
2014 10 0 1 3.51 22.3
2015 10 0 1 175.6 0.150
2016 10 0 1 121.9 268.1
1983 10 1 0 5.02595
1984 10 1 1 9.19143
1985 10 1 0 28.9358
1986 10 1 1 357.642
1987 10 1 1 206.042
1988 10 1 1 41.4723
1989 10 1 0 34.8192
1990 10 1 0 220.461
1991 10 1 1 137.324
1992 10 1 0 144.846
1993 10 1 1 65.8257
1994 10 1 1 62.0378
1995 10 1 1 26.4431
1996 10 1 0 50.1108
1997 10 1 1 547.455
1998 10 1 1 0.518344
1999 10 1 1 0.0410596
2000 10 1 1 0.179776
2001 10 1 0 12.68
2002 10 1 1 37.6279
2003 10 1 0 10.0417
2004 10 1 1 99.9126
2005 10 1 0 28.0962
2006 10 1 1 11.6222
2007 10 1 1 26.9417
2008 10 1 0 15.8006
2009 10 1 1 24.7497
2010 10 1 1 12.2893
2011 10 1 1 0.0949237
2012 10 1 0 3.37058
2013 10 1 0 1.6068
2014 10 1 1 34.0467
2015 10 1 1 19.9268
2016 10 1 1 31.1099
1983 11 2 1 36.7533
1984 11 2 1 44.7666
1985 11 2 0 34.844
1986 11 2 1 440.704
1987 11 2 1 17.0853
1988 11 2 1 40.8112
1989 11 2 0 22.7689
1990 11 2 0 68.0419
1991 11 2 1 121.129
1992 11 2 0 149.05
1993 11 2 1 16.6804
1994 11 2 1 54.7329
1995 11 2 1 19.6029
1996 11 2 0 46.7184
1997 11 2 1 18.9304
1998 11 2 1 2.08617
1999 11 2 1 0.00393082
2000 11 2 1 68.7723
2001 11 2 0 43.4689
2002 11 2 1 72.4523
2003 11 2 1 8.10502
2004 11 2 1 34.2524
2005 11 2 0 41.7644
2006 11 2 1 7.46834
2007 11 2 1 20.1558
2008 11 2 0 7.35936
2009 11 2 1 13.1223
2010 11 2 1 66.5831
2011 11 2 1 2.65172
2012 11 2 0 30.6472
2013 11 2 0 0.148681
2014 11 2 1 61.4083
2015 11 2 1 192.974
2016 11 2 0 108.7
1983 12 3 0 63.6453
1984 12 3 1 94.2199
1985 12 3 0 75.9165
1986 12 3 1 68.5989
1987 12 3 1 69.6733
1988 12 3 1 38.8518
1989 12 3 0 11.632
1990 12 3 1 65.7216
1991 12 3 1 73.3578
1992 12 3 0 54.0495
1993 12 3 0 35.2128
1994 12 3 1 46.2719
1995 12 3 1 58.2635
1996 12 3 0 62.7033
1997 12 3 1 36.9098
1998 12 3 1 18.0933
1999 12 3 1 10.8587
2000 12 3 1 85.5506
2001 12 3 0 30.6353
2002 12 3 1 49.2261
2003 12 3 0 13.1256
2004 12 3 1 129.608
2005 12 3 1 59.7961
2006 12 3 1 11.1159
2007 12 3 1 38.0282
2008 12 3 1 31.7729
2009 12 3 1 16.4056
2010 12 3 1 20.794
2011 12 3 1 0.207603
2012 12 3 0 6.17536
2013 12 3 0 11.6761
2014 12 3 1 27.4093
2015 12 3 1 88.8726
2016 12 3 0 50.3911
1984 01 4 1 27.9463
1985 01 4 1 51.4595
1986 01 4 1 32.1067
1987 01 4 1 241.259
1988 01 4 1 129.862
1989 01 4 1 30.482
1990 01 4 0 25.6388
1991 01 4 1 58.9959
1992 01 4 1 499.234
1993 01 4 0 73.5483
1994 01 4 0 49.9844
1995 01 4 1 26.9519
1996 01 4 1 31.2034
1997 01 4 0 46.8627
1998 01 4 1 63.0272
1999 01 4 1 11.6927
2000 01 4 1 11.4451
2001 01 4 1 28.7959
2002 01 4 0 28.7923
2003 01 4 1 46.3797
2004 01 4 0 5.12133
2005 01 4 1 73.1477
2006 01 4 1 29.2921
2007 01 4 1 10.5685
2008 01 4 1 40.884
2009 01 4 1 15.8225
2010 01 4 1 22.2995
2011 01 4 1 30.6371
2012 01 4 1 15.6356
2013 01 4 0 12.1952
2014 01 4 0 16.1964
2015 01 4 1 17.7784
2016 01 4 1 558.367
2017 01 4 0 70.7034
1983 11 0 1 67.3 75.9
1984 11 0 1 206.0 102.7
1985 11 0 0 32.3 212.5
1986 11 0 1 387.2 2566
1987 11 0 1 33.8 32.6
1988 11 0 1 36.0 35.1
1989 11 0 0 8.66 9.70
1990 11 0 0 64.3 123.4
1991 11 0 1 158.4 287.4
1992 11 0 0 89.6 49.4
1993 11 0 1 50.3 257.2
1994 11 0 1 56.6 347.8
1995 11 0 1 61.4 44.1
1996 11 0 0 80.8 37.9
1997 11 0 1 21.2 14.7
1998 11 0 1 11.3 1.01
1999 11 0 1 1.31 0.0
2000 11 0 1 174.9 90.1
2001 11 0 0 46.7 72.1
2002 11 0 1 48.4 62.7
2003 11 0 1 1.55 0.814
2004 11 0 1 720.4 25.8
2005 11 0 0 14.6 24.1
2006 11 0 1 0.461 0.471
2007 11 0 1 53.0 75.4
2008 11 0 0 10.7 18.9
2009 11 0 1 14.0 50.6
2010 11 0 1 22.9 77.1
2011 11 0 1 0.002 0.072
2012 11 0 0 1.08 29.3
2013 11 0 0 1.13 0.002
2014 11 0 1 24.5 3.51
2015 11 0 1 132.8 175.6
2016 11 0 0 166.7 121.9
1983 11 1 1 37.9499
1984 11 1 1 46.9831
1985 11 1 0 70.038
1986 11 1 1 270.106
1987 11 1 1 23.042
1988 11 1 1 28.1991
1989 11 1 0 17.7653
1990 11 1 0 60.9146
1991 11 1 1 113.572
1992 11 1 0 22.5977
1993 11 1 1 49.3153
1994 11 1 1 84.8884
1995 11 1 1 23.4514
1996 11 1 0 32.7884
1997 11 1 1 17.2789
1998 11 1 1 1.57194
1999 11 1 1 0.00301157
2000 11 1 1 61.9255
2001 11 1 0 39.781
2002 11 1 1 60.9758
2003 11 1 1 11.0071
2004 11 1 1 21.3639
2005 11 1 0 34.4848
2006 11 1 1 6.40211
2007 11 1 1 49.5812
2008 11 1 0 15.8267
2009 11 1 1 46.1143
2010 11 1 1 65.45
2011 11 1 1 4.18252
2012 11 1 0 37.5519
2013 11 1 0 0.191954
2014 11 1 1 10.9243
2015 11 1 1 73.726
2016 11 1 0 50.1821
1983 12 2 0 42.6781
1984 12 2 1 66.9043
1985 12 2 0 39.8039
1986 12 2 1 103.98
1987 12 2 1 42.3728
1988 12 2 1 18.9024
1989 12 2 0 26.2276
1990 12 2 1 51.0614
1991 12 2 1 61.5749
1992 12 2 0 68.6497
1993 12 2 0 65.2892
1994 12 2 1 60.9037
1995 12 2 1 40.3075
1996 12 2 0 45.165
1997 12 2 1 44.2238
1998 12 2 1 14.8448
1999 12 2 1 9.38897
2000 12 2 1 61.4066
2001 12 2 0 45.4186
2002 12 2 1 69.2139
2003 12 2 0 16.1531
2004 12 2 1 181.905
2005 12 2 1 26.8473
2006 12 2 1 11.2967
2007 12 2 1 36.8543
2008 12 2 1 22.4208
2009 12 2 1 50.686
2010 12 2 1 15.3001
2011 12 2 1 0.156003
2012 12 2 0 6.63413
2013 12 2 0 14.2734
2014 12 2 1 36.5052
2015 12 2 1 67.3329
2016 12 2 0 35.4006
1984 01 3 1 23.9792
1985 01 3 1 47.4152
1986 01 3 1 34.0882
1987 01 3 1 181.934
1988 01 3 1 141.202
1989 01 3 1 38.6307
1990 01 3 0 18.3062
1991 01 3 1 51.6053
1992 01 3 1 668.469
1993 01 3 0 84.5583
1994 01 3 0 41.0178
1995 01 3 1 46.2142
1996 01 3 1 41.4018
1997 01 3 0 56.9067
1998 01 3 1 33.2827
1999 01 3 1 17.1499
2000 01 3 1 13.2354
2001 01 3 1 29.7295
2002 01 3 0 35.9184
2003 01 3 1 49.3139
2004 01 3 0 6.80235
2005 01 3 1 87.5263
2006 01 3 1 18.938
2007 01 3 1 10.8852
2008 01 3 1 72.5802
2009 01 3 1 20.4192
2010 01 3 1 19.1479
2011 01 3 1 41.654
2012 01 3 1 12.6185
2013 01 3 0 8.2831
2014 01 3 0 21.8043
2015 01 3 1 20.4086
2016 01 3 1 198.649
2017 01 3 0 56.4877
1984 02 4 0 37.0296
1985 02 4 1 401.972
1986 02 4 1 45.1051
1987 02 4 1 422.216
1988 02 4 0 111.908
1989 02 4 1 42.9037
1990 02 4 0 50.7836
1991 02 4 0 140.159
1992 02 4 1 940.126
1993 02 4 1 103.937
1994 02 4 0 88.7648
1995 02 4 1 49.8077
1996 02 4 1 58.1404
1997 02 4 0 60.5818
1998 02 4 1 37.4562
1999 02 4 1 23.822
2000 02 4 1 12.7785
2001 02 4 1 26.5901
2002 02 4 0 27.5702
2003 02 4 1 12.2911
2004 02 4 0 5.53789
2005 02 4 0 71.7203
2006 02 4 1 23.8506
2007 02 4 0 15.3827
2008 02 4 1 85.636
2009 02 4 1 12.6128
2010 02 4 1 104.337
2011 02 4 1 61.6972
2012 02 4 1 15.9106
2013 02 4 0 10.0354
2014 02 4 0 16.6541
2015 02 4 1 8.69617
2016 02 4 1 389.918
2017 02 4 0 120.847
1983 12 0 0 30.7 67.3
1984 12 0 1 66.1 206.0
1985 12 0 0 29.2 32.3
1986 12 0 1 410.8 387.2
1987 12 0 1 193.4 33.8
1988 12 0 1 38.2 36.0
1989 12 0 0 14.5 8.66
1990 12 0 1 51.7 64.3
1991 12 0 1 1593 158.4
1992 12 0 0 86.3 89.6
1993 12 0 0 37.5 50.3
1994 12 0 1 37.8 56.6
1995 12 0 1 35.5 61.4
1996 12 0 0 69.1 80.8
1997 12 0 1 44.7 21.2
1998 12 0 1 14.9 11.3
1999 12 0 1 7.60 1.31
2000 12 0 1 22.6 174.9
2001 12 0 0 30.5 46.7
2002 12 0 1 30.6 48.4
2003 12 0 0 2.30 1.55
2004 12 0 1 100.3 720.4
2005 12 0 1 17.9 14.6
2006 12 0 1 5.98 0.461
2007 12 0 1 58.2 53.0
2008 12 0 1 12.3 10.7
2009 12 0 1 13.8 14.0
2010 12 0 1 37.4 22.9
2011 12 0 1 8.84 0.002
2012 12 0 0 4.33 1.08
2013 12 0 0 14.2 1.13
2014 12 0 1 13.1 24.5
2015 12 0 1 464.3 132.8
2016 12 0 0 63.4 166.7
1983 12 1 0 34.2747
1984 12 1 1 72.1847
1985 12 1 0 19.9403
1986 12 1 1 121.033
1987 12 1 1 34.9239
1988 12 1 1 25.7449
1989 12 1 0 25.6325
1990 12 1 1 36.1516
1991 12 1 1 101.685
1992 12 1 0 68.8425
1993 12 1 0 107.371
1994 12 1 1 85.0495
1995 12 1 1 57.7929
1996 12 1 0 66.5506
1997 12 1 1 45.9748
1998 12 1 1 17.1616
1999 12 1 1 10.1363
2000 12 1 1 51.5526
2001 12 1 0 43.0666
2002 12 1 1 133.38
2003 12 1 0 13.5858
2004 12 1 1 72.7062
2005 12 1 1 41.3987
2006 12 1 1 7.65247
2007 12 1 1 27.6912
2008 12 1 1 30.8651
2009 12 1 1 24.4011
