Y	M	Lead	P-Y	P-M	Streamflow_CV
1989 01 3 1989 03 84.3249
1990 01 3 1990 03 36.0486
1991 01 3 1991 03 82.2295
1992 01 3 1992 03 1013.11
1993 01 3 1993 03 77.5066
1994 01 3 1994 03 127.883
1995 01 3 1995 03 46.4152
1996 01 3 1996 03 36.8576
1997 01 3 1997 03 191.374
1998 01 3 1998 03 47.9225
1999 01 3 1999 03 20.3673
2000 01 3 2000 03 15.7816
2001 01 3 2001 03 85.3103
2002 01 3 2002 03 30.8269
2003 01 3 2003 03 24.1991
2004 01 3 2004 03 24.1314
2005 01 3 2005 03 70.9501
2006 01 3 2006 03 22.8335
2007 01 3 2007 03 22.9428
2008 01 3 2008 03 46.9039
2009 01 3 2009 03 14.8925
2010 01 3 2010 03 86.3838
2011 01 3 2011 03 53.7751
2012 01 3 2012 03 23.7823
2013 01 3 2013 03 19.7208
2014 01 3 2014 03 24.5295
2015 01 3 2015 03 19.3047
2016 01 3 2016 03 43.6864
1982 01 4 1982 04 40.1594
1983 01 4 1983 04 56.3964
1984 01 4 1984 04 26.2587
1985 01 4 1985 04 141.226
1986 01 4 1986 04 26.8388
1987 01 4 1987 04 588.345
1988 01 4 1988 04 59.6208
1989 01 4 1989 04 67.4056
1990 01 4 1990 04 159.205
1991 01 4 1991 04 69.9576
1992 01 4 1992 04 672.133
1993 01 4 1993 04 117.029
1994 01 4 1994 04 36.6703
1995 01 4 1995 04 41.7644
1996 01 4 1996 04 28.1439
1997 01 4 1997 04 127.266
1998 01 4 1998 04 147.334
1999 01 4 1999 04 38.3201
2000 01 4 2000 04 121.577
2001 01 4 2001 04 156.375
2002 01 4 2002 04 84.4668
2003 01 4 2003 04 30.7849
2004 01 4 2004 04 39.914
2005 01 4 2005 04 96.0485
2006 01 4 2006 04 32.4295
2007 01 4 2007 04 20.4708
2008 01 4 2008 04 130.173
2009 01 4 2009 04 20.3541
2010 01 4 2010 04 121.176
2011 01 4 2011 04 35.8153
2012 01 4 2012 04 23.3297
2013 01 4 2013 04 17.5202
2014 01 4 2014 04 7.48793
2015 01 4 2015 04 20.4917
2016 01 4 2016 04 47.5413
1982 02 0 1982 02 49.8001
1983 02 0 1983 02 114.1
1984 02 0 1984 02 28.3999
1985 02 0 1985 02 438.399
1986 02 0 1986 02 29.1999
1987 02 0 1987 02 784.503
1988 02 0 1988 02 52.9003
1989 02 0 1989 02 98.9
1990 02 0 1990 02 24.6
1991 02 0 1991 02 100.9
1992 02 0 1992 02 4268
1993 02 0 1993 02 87.2999
1994 02 0 1994 02 178.9
1995 02 0 1995 02 34.6001
1996 02 0 1996 02 28.2001
1997 02 0 1997 02 290.999
1998 02 0 1998 02 43.1999
1999 02 0 1999 02 25.3999
2000 02 0 2000 02 8.17996
2001 02 0 2001 02 227.5
2002 02 0 2002 02 23.8999
2003 02 0 2003 02 17.7999
2004 02 0 2004 02 14.7999
2005 02 0 2005 02 84.1002
2006 02 0 2006 02 14.2
2007 02 0 2007 02 13.1999
2008 02 0 2008 02 42.8998
2009 02 0 2009 02 10.2
2010 02 0 2010 02 180.401
2011 02 0 2011 02 38.1001
2012 02 0 2012 02 11.2
2013 02 0 2013 02 8.31996
2014 02 0 2014 02 10.9
2015 02 0 2015 02 8.62003
2016 02 0 2016 02 40.2
1982 02 1 1982 02 81.0903
1983 02 1 1983 02 119.141
1984 02 1 1984 02 45.323
1985 02 1 1985 02 350.965
1986 02 1 1986 02 34.9717
1987 02 1 1987 02 388.862
1988 02 1 1988 02 94.491
1989 02 1 1989 02 27.7785
1990 02 1 1990 02 36.1532
1991 02 1 1991 02 157.744
1992 02 1 1992 02 779.1
1993 02 1 1993 02 90.5985
1994 02 1 1994 02 83.1568
1995 02 1 1995 02 58.9213
1996 02 1 1996 02 63.2827
1997 02 1 1997 02 71.2294
1998 02 1 1998 02 86.0546
1999 02 1 1999 02 18.7042
2000 02 1 2000 02 11.1339
2001 02 1 2001 02 23.2445
2002 02 1 2002 02 27.3308
2003 02 1 2003 02 17.968
2004 02 1 2004 02 7.2969
2005 02 1 2005 02 55.5313
2006 02 1 2006 02 19.0288
2007 02 1 2007 02 18.2329
2008 02 1 2008 02 58.3353
2009 02 1 2009 02 16.3077
2010 02 1 2010 02 85.737
2011 02 1 2011 02 52.8777
2012 02 1 2012 02 13.1014
2013 02 1 2013 02 11.1711
2014 02 1 2014 02 12.5848
2015 02 1 2015 02 10.6607
2016 02 1 2016 02 418.718
1982 02 2 1982 03 64.7564
1983 02 2 1983 03 135.571
1984 02 2 1984 03 34.4471
1985 02 2 1985 03 234.162
1986 02 2 1986 03 38.2189
1987 02 2 1987 03 258.597
1988 02 2 1988 03 60.0333
1989 02 2 1989 03 84.113
1990 02 2 1990 03 28.1546
1991 02 2 1991 03 80.0377
1992 02 2 1992 03 1157.24
1993 02 2 1993 03 76.3321
1994 02 2 1994 03 117.185
1995 02 2 1995 03 45.3545
1996 02 2 1996 03 38.1102
1997 02 2 1997 03 170.515
1998 02 2 1998 03 66.0001
1999 02 2 1999 03 32.1664
2000 02 2 2000 03 16.3536
2001 02 2 2001 03 118.437
2002 02 2 2002 03 28.298
2003 02 2 2003 03 21.1305
2004 02 2 2004 03 21.5598
2005 02 2 2005 03 70.0362
2006 02 2 2006 03 22.4803
2007 02 2 2007 03 17.1436
2008 02 2 2008 03 50.1969
2009 02 2 2009 03 20.4538
2010 02 2 2010 03 132.239
2011 02 2 2011 03 61.2016
2012 02 2 2012 03 25.6976
2013 02 2 2013 03 19.867
2014 02 2 2014 03 20.6781
2015 02 2 2015 03 13.5612
2016 02 2 2016 03 65.6123
1982 02 3 1982 04 37.5894
1983 02 3 1983 04 286.841
1984 02 3 1984 04 60.0292
1985 02 3 1985 04 94.2732
1986 02 3 1986 04 32.1217
1987 02 3 1987 04 381.945
1988 02 3 1988 04 63.848
1989 02 3 1989 04 44.1528
1990 02 3 1990 04 207.166
1991 02 3 1991 04 107.256
1992 02 3 1992 04 789.478
1993 02 3 1993 04 106.743
1994 02 3 1994 04 37.0698
1995 02 3 1995 04 26.9575
1996 02 3 1996 04 16.6312
1997 02 3 1997 04 134.237
1998 02 3 1998 04 137.857
1999 02 3 1999 04 44.9792
2000 02 3 2000 04 156.172
2001 02 3 2001 04 187.121
2002 02 3 2002 04 46.3434
2003 02 3 2003 04 18.6238
2004 02 3 2004 04 37.8887
2005 02 3 2005 04 53.4756
2006 02 3 2006 04 34.3569
2007 02 3 2007 04 22.6742
2008 02 3 2008 04 148.075
2009 02 3 2009 04 21.3391
2010 02 3 2010 04 135.805
2011 02 3 2011 04 28.7165
2012 02 3 2012 04 19.5728
2013 02 3 2013 04 15.1589
2014 02 3 2014 04 5.10402
2015 02 3 2015 04 20.528
2016 02 3 2016 04 59.4295
1982 02 4 1982 05 31.3032
1983 02 4 1983 05 109.715
1984 02 4 1984 05 23.9683
1985 02 4 1985 05 249.981
1986 02 4 1986 05 55.3621
1987 02 4 1987 05 605.215
1988 02 4 1988 05 89.9011
1989 02 4 1989 05 36.7005
1990 02 4 1990 05 1040.43
1991 02 4 1991 05 110.938
1992 02 4 1992 05 2386.18
1993 02 4 1993 05 327.749
1994 02 4 1994 05 60.5675
1995 02 4 1995 05 80.7005
1996 02 4 1996 05 89.1623
1997 02 4 1997 05 270.981
1998 02 4 1998 05 165.331
1999 02 4 1999 05 55.1078
2000 02 4 2000 05 10.2347
2001 02 4 2001 05 41.694
2002 02 4 2002 05 167.779
2003 02 4 2003 05 45.6044
2004 02 4 2004 05 174.193
2005 02 4 2005 05 55.8351
2006 02 4 2006 05 67.3612
2007 02 4 2007 05 271.978
2008 02 4 2008 05 149.623
2009 02 4 2009 05 7.30037
2010 02 4 2010 05 825.469
2011 02 4 2011 05 6.59934
2012 02 4 2012 05 9.17776
2013 02 4 2013 05 18.0864
2014 02 4 2014 05 5.48156
2015 02 4 2015 05 487.028
2016 02 4 2016 05 1610.95
1982 03 0 1982 03 44.6002
1983 03 0 1983 03 60.6002
1984 03 0 1984 03 21.7001
1985 03 0 1985 03 210.899
1986 03 0 1986 03 28.8
1987 03 0 1987 03 815.499
1988 03 0 1988 03 43.3999
1989 03 0 1989 03 52.6001
1990 03 0 1990 03 266.2
1991 03 0 1991 03 70.9999
1992 03 0 1992 03 1066
1993 03 0 1993 03 137.499
1994 03 0 1994 03 40.4998
1995 03 0 1995 03 36.6
1996 03 0 1996 03 19.8999
1997 03 0 1997 03 167.099
1998 03 0 1998 03 159.9
1999 03 0 1999 03 25.3999
2000 03 0 2000 03 73.8997
2001 03 0 2001 03 160.999
2002 03 0 2002 03 123.5
2003 03 0 2003 03 21.2001
2004 03 0 2004 03 30.1
2005 03 0 2005 03 70.4997
2006 03 0 2006 03 21.7001
2007 03 0 2007 03 17.3
2008 03 0 2008 03 159.499
2009 03 0 2009 03 14.5001
2010 03 0 2010 03 108.8
2011 03 0 2011 03 20.5
2012 03 0 2012 03 10.6
2013 03 0 2013 03 7.22001
2014 03 0 2014 03 4.04
2015 03 0 2015 03 18.2001
2016 03 0 2016 03 59.4002
1982 03 1 1982 03 56.9102
1983 03 1 1983 03 151.576
1984 03 1 1984 03 41.036
1985 03 1 1985 03 202.034
1986 03 1 1986 03 42.0904
1987 03 1 1987 03 340.543
1988 03 1 1988 03 55.7031
1989 03 1 1989 03 79.9605
1990 03 1 1990 03 30.5077
1991 03 1 1991 03 79.597
1992 03 1 1992 03 1154.55
1993 03 1 1993 03 74.1197
1994 03 1 1994 03 122.04
1995 03 1 1995 03 43.6006
1996 03 1 1996 03 34.976
1997 03 1 1997 03 143.348
1998 03 1 1998 03 50.9692
1999 03 1 1999 03 28.2745
2000 03 1 2000 03 11.9654
2001 03 1 2001 03 129.063
2002 03 1 2002 03 28.4372
2003 03 1 2003 03 26.5671
2004 03 1 2004 03 22.2998
2005 03 1 2005 03 74.5695
2006 03 1 2006 03 24.4789
2007 03 1 2007 03 24.5449
2008 03 1 2008 03 32.3636
2009 03 1 2009 03 15.6697
2010 03 1 2010 03 131.763
2011 03 1 2011 03 45.153
2012 03 1 2012 03 21.9386
2013 03 1 2013 03 20.3217
2014 03 1 2014 03 24.6915
2015 03 1 2015 03 17.8418
2016 03 1 2016 03 61.2497
1982 03 2 1982 04 29.2937
1983 03 2 1983 04 64.1527
1984 03 2 1984 04 39.5153
1985 03 2 1985 04 163.601
1986 03 2 1986 04 35.6033
1987 03 2 1987 04 686.993
1988 03 2 1988 04 53.0829
1989 03 2 1989 04 69.397
1990 03 2 1990 04 172.935
1991 03 2 1991 04 54.9599
1992 03 2 1992 04 707.966
1993 03 2 1993 04 94.1873
1994 03 2 1994 04 41.2772
1995 03 2 1995 04 41.7318
1996 03 2 1996 04 19.0173
1997 03 2 1997 04 112.818
1998 03 2 1998 04 112.027
1999 03 2 1999 04 64.2134
2000 03 2 2000 04 112.517
2001 03 2 2001 04 205.698
2002 03 2 2002 04 78.9323
2003 03 2 2003 04 29.3846
2004 03 2 2004 04 30.5552
2005 03 2 2005 04 64.5906
2006 03 2 2006 04 24.4643
2007 03 2 2007 04 17.5546
2008 03 2 2008 04 59.4228
2009 03 2 2009 04 24.5293
2010 03 2 2010 04 120.535
2011 03 2 2011 04 27.7372
2012 03 2 2012 04 23.7368
2013 03 2 2013 04 14.0049
2014 03 2 2014 04 10.9712
2015 03 2 2015 04 36.0396
2016 03 2 2016 04 75.0038
1982 03 3 1982 05 27.7832
1983 03 3 1983 05 88.4277
1984 03 3 1984 05 22.4169
1985 03 3 1985 05 305.413
1986 03 3 1986 05 58.8324
1987 03 3 1987 05 823.549
1988 03 3 1988 05 87.6638
1989 03 3 1989 05 20.0996
1990 03 3 1990 05 4074.41
1991 03 3 1991 05 86.0094
1992 03 3 1992 05 1048.66
1993 03 3 1993 05 471.121
1994 03 3 1994 05 49.2674
1995 03 3 1995 05 66.5872
1996 03 3 1996 05 140.964
1997 03 3 1997 05 395.292
1998 03 3 1998 05 89.774
1999 03 3 1999 05 68.9441
2000 03 3 2000 05 5.6494
2001 03 3 2001 05 47.7482
2002 03 3 2002 05 164.306
2003 03 3 2003 05 47.4486
2004 03 3 2004 05 127.66
2005 03 3 2005 05 34.5682
2006 03 3 2006 05 67.0561
2007 03 3 2007 05 243.747
2008 03 3 2008 05 131.018
2009 03 3 2009 05 9.04785
2010 03 3 2010 05 709.986
2011 03 3 2011 05 15.3613
2012 03 3 2012 05 14.8367
2013 03 3 2013 05 27.0032
2014 03 3 2014 05 8.56111
2015 03 3 2015 05 179.959
2016 03 3 2016 05 1131.43
1982 03 4 1982 06 508.666
1983 03 4 1983 06 634.142
1984 03 4 1984 06 32.0493
1985 03 4 1985 06 124.23
1986 03 4 1986 06 25.0684
1987 03 4 1987 06 1205.95
1988 03 4 1988 06 124.996
1989 03 4 1989 06 112.677
1990 03 4 1990 06 1338.07
1991 03 4 1991 06 264.997
1992 03 4 1992 06 463.339
1993 03 4 1993 06 320.297
1994 03 4 1994 06 924.416
1995 03 4 1995 06 170.116
1996 03 4 1996 06 45.4033
1997 03 4 1997 06 200.963
1998 03 4 1998 06 47.1205
1999 03 4 1999 06 16.2514
2000 03 4 2000 06 1.41465
2001 03 4 2001 06 51.8326
2002 03 4 2002 06 100.296
2003 03 4 2003 06 70.9501
2004 03 4 2004 06 59.135
2005 03 4 2005 06 114.766
2006 03 4 2006 06 452.987
2007 03 4 2007 06 551.96
2008 03 4 2008 06 162.802
2009 03 4 2009 06 36.2639
2010 03 4 2010 06 78.6281
2011 03 4 2011 06 65.1711
2012 03 4 2012 06 52.4128
2013 03 4 2013 06 3.56539
2014 03 4 2014 06 3.05376
2015 03 4 2015 06 938.793
2016 03 4 2016 06 733.887
1982 04 0 1982 04 23
1983 04 0 1983 04 42.6001
1984 04 0 1984 04 16.6999
1985 04 0 1985 04 282.099
1986 04 0 1986 04 33.6
1987 04 0 1987 04 177.101
1988 04 0 1988 04 44.6002
1989 04 0 1989 04 53.8003
1990 04 0 1990 04 817.303
1991 04 0 1991 04 36.1999
1992 04 0 1992 04 365.501
1993 04 0 1993 04 137.999
1994 04 0 1994 04 20.6001
1995 04 0 1995 04 32.7999
1996 04 0 1996 04 60.4
1997 04 0 1997 04 158.501
1998 04 0 1998 04 28.7
1999 04 0 1999 04 90.7001
2000 04 0 2000 04 18.3001
2001 04 0 2001 04 33.1001
2002 04 0 2002 04 231.699
2003 04 0 2003 04 14.4001
2004 04 0 2004 04 109.2
2005 04 0 2005 04 24.8001
2006 04 0 2006 04 39.2
2007 04 0 2007 04 142
2008 04 0 2008 04 248.201
2009 04 0 2009 04 11.6
2010 04 0 2010 04 693.999
2011 04 0 2011 04 9.72996
2012 04 0 2012 04 4.48002
2013 04 0 2013 04 8.77002
2014 04 0 2014 04 2.34
2015 04 0 2015 04 209.7
2016 04 0 2016 04 573.702
1982 04 1 1982 04 45.5562
1983 04 1 1983 04 59.6492
1984 04 1 1984 04 30.2996
1985 04 1 1985 04 151.539
1986 04 1 1986 04 34.3529
1987 04 1 1987 04 486.909
1988 04 1 1988 04 54.0323
1989 04 1 1989 04 62.7396
1990 04 1 1990 04 171.901
1991 04 1 1991 04 66.3383
1992 04 1 1992 04 840.696
1993 04 1 1993 04 121.048
1994 04 1 1994 04 58.5597
1995 04 1 1995 04 36.6696
1996 04 1 1996 04 24.3832
1997 04 1 1997 04 115.38
1998 04 1 1998 04 130.608
1999 04 1 1999 04 42.2521
2000 04 1 2000 04 159.079
2001 04 1 2001 04 274.82
2002 04 1 2002 04 162.926
2003 04 1 2003 04 21.2341
2004 04 1 2004 04 29.2727
2005 04 1 2005 04 53.3787
2006 04 1 2006 04 20.7271
2007 04 1 2007 04 24.9267
2008 04 1 2008 04 74.1104
2009 04 1 2009 04 24.0762
2010 04 1 2010 04 101.147
2011 04 1 2011 04 17.5988
2012 04 1 2012 04 42.6532
2013 04 1 2013 04 21.0958
2014 04 1 2014 04 5.00221
2015 04 1 2015 04 20.5025
2016 04 1 2016 04 53.2078
1982 04 2 1982 05 25.8532
1983 04 2 1983 05 180.005
1984 04 2 1984 05 30.0492
1985 04 2 1985 05 261.234
1986 04 2 1986 05 53.5039
1987 04 2 1987 05 521.034
1988 04 2 1988 05 40.7708
1989 04 2 1989 05 49.6384
1990 04 2 1990 05 1032.72
1991 04 2 1991 05 68.3957
1992 04 2 1992 05 1175.04
1993 04 2 1993 05 274.704
1994 04 2 1994 05 40.4176
1995 04 2 1995 05 55.7916
1996 04 2 1996 05 56.384
1997 04 2 1997 05 158.476
1998 04 2 1998 05 119.17
1999 04 2 1999 05 99.1135
2000 04 2 2000 05 28.14
2001 04 2 2001 05 62.087
2002 04 2 2002 05 262.658
2003 04 2 2003 05 27.1534
2004 04 2 2004 05 160.191
2005 04 2 2005 05 38.2329
2006 04 2 2006 05 39.4465
2007 04 2 2007 05 177.696
2008 04 2 2008 05 170.446
2009 04 2 2009 05 13.2056
2010 04 2 2010 05 1148.47
2011 04 2 2011 05 13.2489
2012 04 2 2012 05 17.4258
2013 04 2 2013 05 26.8059
2014 04 2 2014 05 5.6954
2015 04 2 2015 05 424.161
2016 04 2 2016 05 1469.75
1982 04 3 1982 06 243.342
1983 04 3 1983 06 776.98
1984 04 3 1984 06 8.0192
1985 04 3 1985 06 401.951
1986 04 3 1986 06 194.196
1987 04 3 1987 06 1152.97
1988 04 3 1988 06 41.6235
1989 04 3 1989 06 77.977
1990 04 3 1990 06 1118.48
1991 04 3 1991 06 256.137
1992 04 3 1992 06 468.199
1993 04 3 1993 06 380.298
1994 04 3 1994 06 1635.3
1995 04 3 1995 06 30.0105
1996 04 3 1996 06 42.0917
1997 04 3 1997 06 131.904
1998 04 3 1998 06 17.0721
1999 04 3 1999 06 48.3698
2000 04 3 2000 06 8.02147
2001 04 3 2001 06 143.466
2002 04 3 2002 06 113.255
2003 04 3 2003 06 20.9072
2004 04 3 2004 06 94.7077
2005 04 3 2005 06 31.4135
2006 04 3 2006 06 173.763
2007 04 3 2007 06 705.571
2008 04 3 2008 06 109.797
2009 04 3 2009 06 62.951
2010 04 3 2010 06 290.329
2011 04 3 2011 06 39.9793
2012 04 3 2012 06 10.5949
2013 04 3 2013 06 3.18938
2014 04 3 2014 06 3.14166
2015 04 3 2015 06 4195.13
2016 04 3 2016 06 2343.04
1982 04 4 1982 07 1062.36
1983 04 4 1983 07 17.0692
1984 04 4 1984 07 0.127904
1985 04 4 1985 07 75.3482
1986 04 4 1986 07 26.6867
1987 04 4 1987 07 303.366
1988 04 4 1988 07 8.37297
1989 04 4 1989 07 62.0298
1990 04 4 1990 07 95.3029
1991 04 4 1991 07 344.79
1992 04 4 1992 07 858.172
1993 04 4 1993 07 157.302
1994 04 4 1994 07 5.59812
1995 04 4 1995 07 46.0789
1996 04 4 1996 07 8.19993
1997 04 4 1997 07 121.164
1998 04 4 1998 07 0.466026
1999 04 4 1999 07 41.7764
2000 04 4 2000 07 10.5852
2001 04 4 2001 07 1.62527
2002 04 4 2002 07 11.8693
2003 04 4 2003 07 129.634
2004 04 4 2004 07 17.9758
2005 04 4 2005 07 11.2725
2006 04 4 2006 07 0.566699
2007 04 4 2007 07 460.094
2008 04 4 2008 07 31.697
2009 04 4 2009 07 28.6556
2010 04 4 2010 07 17.3516
2011 04 4 2011 07 0.00196909
2012 04 4 2012 07 1.38651e-05
2013 04 4 2013 07 6.13672
2014 04 4 2014 07 11.1919
2015 04 4 2015 07 475.766
2016 04 4 2016 07 5054.73
1982 05 0 1982 05 1927
1983 05 0 1983 05 167.999
1984 05 0 1984 05 5.16002
1985 05 0 1985 05 298.199
1986 05 0 1986 05 36.1002
1987 05 0 1987 05 980.203
1988 05 0 1988 05 53.1001
1989 05 0 1989 05 54.6002
1990 05 0 1990 05 1953
1991 05 0 1991 05 439.998
1992 05 0 1992 05 289.2
1993 05 0 1993 05 172.001
1994 05 0 1994 05 817.001
1995 05 0 1995 05 47.5998
1996 05 0 1996 05 26.1999
1997 05 0 1997 05 270.8
1998 05 0 1998 05 10.3
1999 05 0 1999 05 54.3002
2000 05 0 2000 05 5.03
2001 05 0 2001 05 106.4
2002 05 0 2002 05 169.7
2003 05 0 2003 05 15.2
2004 05 0 2004 05 53.8003
2005 05 0 2005 05 59.5001
2006 05 0 2006 05 336
2007 05 0 2007 05 900.599
2008 05 0 2008 05 240.199
2009 05 0 2009 05 52.9003
2010 05 0 2010 05 140.7
2011 05 0 2011 05 5.67002
2012 05 0 2012 05 1.48
2013 05 0 2013 05 0.711
2014 05 0 2014 05 7.67998
2015 05 0 2015 05 1408.01
2016 05 0 2016 05 1577
1982 05 1 1982 05 35.5549
1983 05 1 1983 05 116.587
1984 05 1 1984 05 22.0306
1985 05 1 1985 05 329.314
1986 05 1 1986 05 59.8385
1987 05 1 1987 05 657.668
1988 05 1 1988 05 38.0927
1989 05 1 1989 05 53.1724
1990 05 1 1990 05 869.06
1991 05 1 1991 05 115.941
1992 05 1 1992 05 4602.84
1993 05 1 1993 05 421.014
1994 05 1 1994 05 42.4022
1995 05 1 1995 05 44.3503
1996 05 1 1996 05 54.7557
1997 05 1 1997 05 219.348
1998 05 1 1998 05 116.994
1999 05 1 1999 05 60.4786
2000 05 1 2000 05 21.6725
2001 05 1 2001 05 51.6321
2002 05 1 2002 05 381.496
2003 05 1 2003 05 34.616
2004 05 1 2004 05 135.193
2005 05 1 2005 05 56.0697
2006 05 1 2006 05 35.8712
2007 05 1 2007 05 119.491
2008 05 1 2008 05 83.5374
2009 05 1 2009 05 17.569
2010 05 1 2010 05 1043.66
2011 05 1 2011 05 11.5397
2012 05 1 2012 05 15.7631
2013 05 1 2013 05 20.211
2014 05 1 2014 05 5.13281
2015 05 1 2015 05 438.985
2016 05 1 2016 05 801.848
1982 05 2 1982 06 1074.63
1983 05 2 1983 06 355.796
1984 05 2 1984 06 12.1964
1985 05 2 1985 06 284.644
1986 05 2 1986 06 71.2977
1987 05 2 1987 06 1500.63
1988 05 2 1988 06 47.4652
1989 05 2 1989 06 53.7439
1990 05 2 1990 06 1263.7
1991 05 2 1991 06 611.484
1992 05 2 1992 06 688.888
1993 05 2 1993 06 178.513
1994 05 2 1994 06 1247.8
1995 05 2 1995 06 70.1726
1996 05 2 1996 06 24.8948
1997 05 2 1997 06 217.004
1998 05 2 1998 06 30.1836
1999 05 2 1999 06 37.2126
2000 05 2 2000 06 5.19421
2001 05 2 2001 06 150.441
2002 05 2 2002 06 201.397
2003 05 2 2003 06 35.0558
2004 05 2 2004 06 48.106
2005 05 2 2005 06 57.9812
2006 05 2 2006 06 253.386
2007 05 2 2007 06 688.271
2008 05 2 2008 06 117.451
2009 05 2 2009 06 69.4972
2010 05 2 2010 06 149.471
2011 05 2 2011 06 37.1917
2012 05 2 2012 06 17.2441
2013 05 2 2013 06 3.00487
2014 05 2 2014 06 7.53672
2015 05 2 2015 06 835.94
2016 05 2 2016 06 738.92
1982 05 3 1982 07 575.987
1983 05 3 1983 07 19.8513
1984 05 3 1984 07 0.0524014
1985 05 3 1985 07 22.5899
1986 05 3 1986 07 3.65209
1987 05 3 1987 07 108.869
1988 05 3 1988 07 10.4309
1989 05 3 1989 07 13.702
1990 05 3 1990 07 55.1246
1991 05 3 1991 07 650.784
1992 05 3 1992 07 1757.66
1993 05 3 1993 07 118.846
1994 05 3 1994 07 6.61707
1995 05 3 1995 07 91.8066
1996 05 3 1996 07 13.9
1997 05 3 1997 07 253.898
1998 05 3 1998 07 0.929771
1999 05 3 1999 07 25.5577
2000 05 3 2000 07 20.3972
2001 05 3 2001 07 1.25789
2002 05 3 2002 07 21.9074
2003 05 3 2003 07 559.609
2004 05 3 2004 07 19.6854
2005 05 3 2005 07 19.3285
2006 05 3 2006 07 0.60371
2007 05 3 2007 07 302.576
2008 05 3 2008 07 24.0637
2009 05 3 2009 07 19.0536
2010 05 3 2010 07 23.3142
2011 05 3 2011 07 0.00247124
2012 05 3 2012 07 4.92198e-05
2013 05 3 2013 07 8.12387
2014 05 3 2014 07 6.70562
2015 05 3 2015 07 102.31
