xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	03.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	5.7225064797542746
1983	6.2424887527545776
1984	5.3163898782474766
1985	5.7928762370077465
1986	5.9140290028027342
1987	6.4774567900523472
1988	5.5649245615134033
1989	5.6142430004186910
1990	5.5848085431974903
1991	5.4646108160338036
1992	7.3942214795883441
1993	5.8532458156483331
1994	5.6382197866227708
1995	5.7078719904136230
1996	5.1466718290934548
1997	6.5925592912176034
1998	5.9197057121784828
1999	5.1976168705638504
2000	5.3364519323905322
2001	6.2688563969682676
2002	5.8473978442902608
2003	5.7833107040993825
2004	5.6113292869060416
2005	5.7612503557240862
2006	5.2402098953242717
2007	5.0875635442864526
2008	5.0256986737127871
2009	5.5515332134430349
2010	6.5201535794107581
2011	4.9050775158982596
2012	5.0228464607694647
2013	4.6172890066743530
2014	4.9962986499687361
2015	4.7428856933322896
2016	4.7787701380919456
