xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	5.4228075938872138
1983	4.9712308909656286
1984	4.3330246589668837
1985	4.9847924649534212
1986	5.7403486096041849
1987	5.8371251523524101
1988	5.4055996096651731
1989	5.2867787567209659
1990	6.0542746160810124
1991	5.8479058962388581
1992	6.0454382227205699
1993	5.6698401967208198
1994	5.8519377584649526
1995	5.3033357812574549
1996	5.5000964720693357
1997	5.7482157027240266
1998	5.5643612965019118
1999	4.9091494348903097
2000	5.0912727526122046
2001	5.3413700493366170
2002	5.1697681419656023
2003	5.4861017584152743
2004	5.4401407744222237
2005	5.1616448569283762
2006	5.1568336174338887
2007	5.9489409877762434
2008	5.1301031137414537
2009	5.4514454843111420
2010	5.0095746438970998
2011	3.8546755888484436
2012	4.5172261306943371
2013	5.6971804746608816
2014	5.1111993821225425
2015	5.0942599952279419
2016	5.3929205919191139
