xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	6.7116671507321799
1983	5.7907143911056762
1984	5.5698246495869652
1985	5.6276914104281630
1986	6.0435797021639157
1987	6.4065911653134018
1988	5.3196189131770319
1989	5.3620822062765363
1990	5.8249079680923712
1991	5.6658847671886852
1992	6.2982953161621280
1993	6.4192603947633078
1994	5.4636791142326402
1995	5.3122558412326235
1996	5.0830336349775189
1997	6.3081092139177368
1998	5.3128795647813689
1999	5.7246833198396985
2000	5.0127808376715279
2001	6.0387642698457897
2002	5.0503156890347345
2003	5.2743752559981658
2004	5.3704987609736312
2005	5.7834256633151604
2006	5.2509947014798009
2007	5.7157531902539436
2008	5.4733243792177806
2009	5.8094942181377727
2010	6.0061421484182231
2011	5.0325002130619829
2012	5.0485163706392076
2013	4.9688311773778642
2014	5.6006241299796002
2015	7.4221066728714566
2016	6.0048271265874975
