xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	5.3081066749067700
1983	5.9634986073247234
1984	4.8285856453557185
1985	5.6716198925191907
1986	5.1375687329469795
1987	5.9505098235921023
1988	5.1744158654261527
1989	4.9450685487905695
1990	5.9859715695867077
1991	5.0204487147371681
1992	6.4920577174245970
1993	5.7209681530519809
1994	5.0681120628513963
1995	5.6171284284535075
1996	4.5089783375631907
1997	6.5377854277081813
1998	5.7820984607860444
1999	5.1935725979338505
2000	4.3335367653781294
2001	5.6673035177864932
2002	5.4444660297793952
2003	5.2184295560719134
2004	5.5622286361212812
2005	5.4197866700235791
2006	5.0455966452972225
2007	6.0360437843013859
2008	4.9362857816024261
2009	5.2266036447263176
2010	5.6721440892123018
2011	4.5703089612382568
2012	4.6120549083376314
2013	4.0403894501332847
2014	4.3494187396856887
2015	4.5789563800793269
2016	5.6040293181347813
