xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	5.0756623732426380
1983	5.3240117654343448
1984	4.5521423792530600
1985	5.5835237550961789
1986	5.2949818406399309
1987	5.9361327276297180
1988	5.0890431062473649
1989	5.3187247466406982
1990	6.0494768474780463
1991	4.7618681638386624
1992	6.2369997382258315
1993	5.4709637656438694
1994	5.1188632892586661
1995	5.7782205061587639
1996	4.9654028575678684
1997	6.8283924913522078
1998	5.8454321354674592
1999	5.9408699201240625
2000	4.9645248450573103
2001	5.9615611898021497
2002	4.9699462468080426
2003	5.3036937686709980
2004	5.1295777243010763
2005	5.4937700560534095
2006	4.9900150810489379
2007	6.1498114028794939
2008	5.0714429347678971
2009	4.8729824778709645
2010	5.6596020288063080
2011	4.5484812783903843
2012	5.3689779438541523
2013	4.2878736206553549
2014	3.7447148468900791
2015	4.1111867555678288
2016	5.3889993572911870
