xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	03.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	5.5120521912437761
1983	5.7967791923331546
1984	5.0657232532159755
1985	5.7757760399425067
1986	6.1339439796764186
1987	6.4371190225217791
1988	5.6345720706976170
1989	5.5802536083971201
1990	5.3137777384677758
1991	5.4916968548608578
1992	7.7840969715295767
1993	5.8799437937602237
1994	5.2091791362581192
1995	5.3205548731309422
1996	5.2063710685977966
1997	6.8049827150843143
1998	5.9715696476735314
1999	5.3677618839310490
2000	5.1530534521093241
2001	6.3436612555398533
2002	6.0320294755350012
2003	5.6984747445127413
2004	5.6025574899086727
2005	6.0165931876626670
2006	4.6372052690646619
2007	4.8070615365835430
2008	5.1758157411913617
2009	4.9926435205949904
2010	6.6581733277185275
2011	5.0507390375707661
2012	5.5956280225868014
2013	4.6003095233494058
2014	5.0859065340414604
2015	4.6373138384144852
2016	4.9015233608722788
