2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-107.813,25.0393,303.635
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-106.875,25.0393,296.902
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-105.938,25.0393,291.613
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-105,25.0393,290.563
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-104.063,25.0393,295.13
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-103.125,25.0393,298.01
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-102.188,25.0393,296.512
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-101.25,25.0393,293.398
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-100.313,25.0393,293.296
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-99.3754,25.0393,296.413
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-98.4379,25.0393,299.85
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-97.5004,25.0393,301.638
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-96.5629,25.0393,301.427
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-95.6254,25.0393,301.251
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-94.6879,25.0393,301.174
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-93.7504,25.0393,300.96
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-92.8129,25.0393,300.867
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-107.813,25.9842,300.064
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-106.875,25.9842,292.781
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-105.938,25.9842,290.496
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-105,25.9842,293.2
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-104.063,25.9842,298.615
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-103.125,25.9842,299.968
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-102.188,25.9842,297.789
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-101.25,25.9842,295.942
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-100.313,25.9842,296.166
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-99.3754,25.9842,299.226
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-98.4379,25.9842,300.384
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-97.5004,25.9842,299.962
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-96.5629,25.9842,300.464
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-95.6254,25.9842,300.989
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-94.6879,25.9842,301.04
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-93.7504,25.9842,301.002
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-92.8129,25.9842,300.963
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-107.813,26.929,295.194
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-106.875,26.929,290.992
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-105.938,26.929,292.413
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-105,26.929,297.187
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-104.063,26.929,300.294
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-103.125,26.929,298.982
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-102.188,26.929,296.861
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-101.25,26.929,297.274
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-100.313,26.929,299.114
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-99.3754,26.929,300.678
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-98.4379,26.929,299.654
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-97.5004,26.929,298.637
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-96.5629,26.929,299.19
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-95.6254,26.929,300.442
2016-01-10 00:00:00,2016-01-10 00:00:00,TMP,surface,-94.6879,26.929,301.024
