xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	9.4705454095813622	72.850349304472090	72.850349304472090
2	2.5090906812734288	19.300697548257165	92.151046852729266
3	0.80375303081956195	6.1827156216889447	98.333762474418222
4	0.13477473649255337	1.0367287422504117	99.370491216668640
5	5.0332516049852172E-002	0.38717320038347869	99.757664417052112
6	1.5190726177628386E-002	0.11685173982791079	99.874516156880020
7	7.5881900613501245E-003	5.8370692779616401E-002	99.932886849659639
8	5.3366551949874230E-003	4.1051193807595608E-002	99.973938043467243
9	1.7401979721694272E-003	1.3386138247457147E-002	99.987324181714698
10	1.1884072853172887E-003	9.1415945024406926E-003	99.996465776217136
11	2.9290260402489374E-004	2.2530969540376466E-003	99.998718873171185
12	1.5762200333220040E-004	1.2124769487092352E-003	99.999931350119894
13	8.9244844130829643E-006	6.8649880100638268E-005	100.00000000000000
