xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1983	4.0619916506428035
1984	4.6109069501020326
1985	2.7633477567973217
1986	7.6813503919433712
1987	3.7906219861096710
1988	3.4128355154895873
1989	2.5470668012680213
1990	6.5520778375871558
1991	3.3068876818372210
1992	5.4748948959976520
1993	4.9983736395139964
1994	6.2974867454453669
1995	4.7151616589256431
1996	2.4799752223486946
1997	2.2967204488606621
1998	-0.68579246807836958
1999	-3.4323662251937916
2000	-0.67746434129745303
2001	2.8335705644057101
2002	4.3804385788683469
2003	0.61557508534095673
2004	4.0772999218945944
2005	4.5045861129139624
2006	3.5284972417735454
2007	2.8168827916479824
2008	2.9209882285844486
2009	3.1199094328440453
2010	3.1024281934268272
